,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
859,FGEN13,FERREIRA GOMES ENERGIA S/A,15/12/2027,"IPCA + 6,4686%","8,5896","8,3039","8,5105","0,029","8,4814","8,5396","785,013457","97,7577","299,66",,15/08/2026
860,FRAG14,FERRARI AGROINDUSTRIA S/A (*),15/06/2031,"IPCA + 7,53%","8,3964","8,0307","8,2279","0,1039","8,1241","8,3319","1047,801388","97,2489","1084,6",5.0,15/08/2030
861,FURN21,FURNAS CENTRAIS ELETRICAS S/A,15/11/2029,"IPCA + 4,08%","7,6096","7,1725","7,4489","0,1334","7,3155","7,5824","1297,83145","93,1524","555,72",,15/08/2028
862,GASC15,RUMO MALHA PAULISTA S/A (*) (**),15/03/2034,"IPCA + 5,797%","7,1927","6,9396","7,0575","0,0918","6,9657","7,1493","986,120958","92,2931","1696,3",,15/05/2035
863,GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%","7,2634","6,9545","7,092","0,0576","7,0345","7,1497","1030,119796","95,8717","1677,78",,15/05/2035
864,GASC17,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%","7,2345","6,9599","7,101","0,0772","7,0238","7,1782","979,277068","92,6098","1941,4",,15/05/2035
865,GASC18,RUMO MALHA PAULISTA S/A (*),15/03/2037,"IPCA + 7,4742%","7,2862","6,9615","7,1315","0,0662","7,0653","7,1978","1040,51426","102,4924","1948,12",35.0,15/05/2035
866,GASC22,RUMO MALHA PAULISTA S/A (*),15/06/2031,"IPCA + 4,52%","7,4368","7,0301","7,202","0,0818","7,1202","7,284","1172,502171","89,8849","1054,85",,15/08/2030
867,GASC23,RUMO MALHA PAULISTA S/A (*),15/10/2033,"IPCA + 5,7283%","7,2763","7,0185","7,1492","0,0647","7,0845","7,2139","1155,777034","91,8464","1594,14",10.0,15/05/2033
868,GASC25,RUMO MALHA PAULISTA S/A (*) (**),15/03/2039,"IPCA + 5,9284%","7,1565","6,8147","6,9545","0,1116","6,8429","7,0663","980,699458","91,7848","2218,81",,15/08/2040
869,GASC26,RUMO MALHA PAULISTA S/A (*),15/06/2039,"IPCA + 6,5318%","7,1548","6,781","6,9359","0,1338","6,8021","7,0697","1040,130002","96,7763","2171,37",,15/08/2040
870,GASC27,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%","7,2074","6,9453","7,0855","0,0309","7,0546","7,1165","980,369718","92,7132","1941,83",,15/05/2035
871,GASC28,RUMO MALHA PAULISTA S/A (*),15/03/2040,"IPCA + 7,528%","7,137","6,8225","6,996","0,0934","6,9026","7,0895","1060,325995","104,4435","2222,84",50.0,15/08/2040
872,GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2031,"IPCA + 5,1216%","7,2027","6,9012","7,0678","0,1119","6,9559","7,1797","1160,019961","92,3662","1086,41",10.0,15/08/2030
873,GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2036,"IPCA + 5,2164%","6,9856","6,7787","6,9146","0,1315","6,7831","7,0462","1109,955903","88,3726","1924,81",,15/05/2035
874,GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/12/2025,"IPCA + 7,357%","9,2659","8,6024","8,8734","0,1061","8,7673","8,9797","575,331409","99,6555",62,,
875,GRRB24,AGUAS GUARIROBA S/A (*) (**),15/07/2029,"IPCA + 4,4%",--,--,"9,6987","0,0283","9,6704","9,727","12478,907474","88,1141","640,05",,15/08/2028
876,GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2032,"IPCA + 6,5163%","7,3724","7,0832","7,2389","0,0861","7,1527","7,3251","1134,263956","96,8913","1174,35",,15/08/2030
877,GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2037,"IPCA + 6,8516%","7,7635","7,3438","7,5829","0,0814","7,5014","7,6644","1117,461803","95,3513","1748,61",,15/05/2035
878,HARG11,HOLDING DO ARAGUAIA S.A. (*),15/10/2036,"IPCA + 6,6647%","7,7557","7,4185","7,5396","0,1075","7,4321","7,6471","1149,430341","95,7133","1338,71",35.0,15/08/2032
879,HBSA11,HIDROVIAS DO BRASIL S.A. (*),15/10/2028,"IPCA + 6,0029%","7,8518","7,6037","7,7514","0,0478","7,7036","7,7993","1191,713395","95,5694","696,88",,15/08/2028
880,HBSA21,HIDROVIAS DO BRASIL S.A. (*),15/10/2031,"IPCA + 6,0444%","7,9314","7,6182","7,7678","0,0401","7,7277","7,8081","1163,94519","93,327","1074,33",,15/08/2030
881,HGLB23,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*),15/10/2034,"IPCA + 9,1196%","9,3476","9,092","9,2248","0,0221","9,2027","9,247","1077,581029","99,5363","1214,72",40.0,15/08/2030
882,HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),15/06/2038,"IPCA + 8,2561%","7,9526","7,6604","7,7826","0,0532","7,7294","7,8359","1289,277888","102,328","1329,84",,15/08/2032
883,HZTC14,ORIZON MEIO AMBIENTE S.A. (*),15/11/2035,"IPCA + 6,7592%","7,8925","7,5019","7,7306","0,1145","7,6161","7,8452","1125,843203","96,1301","1088,6",5.0,15/08/2030
884,IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),15/11/2040,"IPCA + 5,9%","7,5335","7,0312","7,2891","0,033","7,2561","7,3222","1185,610903","91,995","1583,48",,15/05/2033
885,IGSN15,IGUA SANEAMENTO S.A,15/07/2034,"IPCA + 6,1%","9,2614","8,9289","9,1385","0,0908","9,0477","9,2294","1084,465782","88,762","1040,57",,15/08/2030
886,IRJS14,IGUA RIO DE JANEIRO S.A. (*),15/05/2043,"IPCA + 8,2%","9,1638","8,9187","9,0398","0,0906","8,9492","9,1305","1237,82794","94,421","1846,9",15.0,15/05/2035
887,IRJS15,IGUA RIO DE JANEIRO S.A. (*),15/02/2044,"IPCA + 7,1303%","9,1164","8,8203","8,9555","0,1231","8,8324","9,0787","1032,782067","87,4303","1962,11",50.0,15/05/2035
888,ISAEA8,ISA ENERGIA BRASIL S.A. (*),15/06/2033,"IPCA + 7,4118%","7,0368","6,6324","6,8421","0,0694","6,7727","6,9116","1082,094052","102,995","1402,3",,15/08/2032
889,ISAEA9,ISA ENERGIA BRASIL S.A. (*),15/06/2035,"IPCA + 6,7%","6,719","6,412","6,5711","0,048","6,5231","6,6193","1028,627494","101,1768",2439,45.0,15/08/2040
890,ISAEB8,ISA ENERGIA BRASIL S.A. (*),15/03/2033,"IPCA + 7,4118%","6,9609","6,6555","6,8452","0,0622","6,783","6,9075","1046,142582","102,9925","1407,95",35.0,15/08/2032
891,ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/11/2036,"IPCA + 6,2878%","7,4553","7,1154","7,336","0,0557","7,2803","7,3918","1392,759632","94,6002","1412,91",35.0,15/08/2032
892,ITPO15,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/05/2040,"IPCA + 7,4%","7,4029","7,0247","7,199","0,057","7,142","7,2562","1040,189145","101,1916","1596,94",50.0,15/05/2033
893,IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),15/05/2038,"IPCA + 6,8672%","7,628","7,3614","7,4926","0,0591","7,4334","7,5518","1043,327711","96,3725","1585,99",10.0,15/05/2033
894,JALL11,JALLES MACHADO S.A.,15/12/2028,"IPCA + 5,5923%","7,84","7,5139","7,6613","0,0683","7,593","7,7296","1149,889086","94,4363","742,11",,15/08/2028
895,JALL13,JALLES MACHADO S.A.,15/09/2032,"IPCA + 6,4876%","7,7801","7,4639","7,6047","0,0456","7,5591","7,6504","1093,252999","95,2676","1166,72",,15/08/2030
896,JALL14,JALLES MACHADO S.A. (*),15/10/2030,"IPCA + 7,1163%","7,7643","7,457","7,5916","0,0329","7,5587","7,6247","1103,481617","98,156","1058,08",,15/08/2030
897,JALL15,JALLES MACHADO S.A. (*),15/05/2034,"IPCA + 6,6074%","7,7476","7,5036","7,6091","0,057","7,5521","7,6663","1025,001266","94,5923","1490,35",,15/05/2033
898,JALL21,JALLES MACHADO S.A.,15/12/2031,"IPCA + 5,8041%","7,7829","7,4273","7,5971","0,046","7,5511","7,6432","1130,024241","92,7562","1122,3",,15/08/2030
899,JALL24,JALLES MACHADO S.A. (*),17/10/2033,"IPCA + 7,234%","7,6598","7,4923","7,564","0,0337","7,5304","7,5978","1105,995123","98,3337","1375,88",,15/08/2032
900,JSMLB5,SIMPAR S.A. (*),15/09/2031,"IPCA + 7,9677%",--,"12,728","13,0868","0,2393","12,8475","13,3263","1040,331611","82,5906","1026,54",,15/08/2030
901,JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),15/07/2033,"IPCA + 4,5%","7,1174","6,8257","6,9259","0,0883","6,8376","7,0144","960,608975","91,669","940,77",,15/05/2029
902,JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),15/12/2044,"IPCA + 4,8295%","6,9021","6,7672","6,8348","0,0976","6,7372","6,9324","1368,508055","86,5565","1848,92",,15/05/2035
903,KLBNA5,KLABIN S/A (*),15/08/2039,"IPCA + 6,05%","7,0331","6,6201","6,8538","0,073","6,7807","6,9269","987,833035","93,4221","2251,81",5.0,15/08/2040
904,LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,15/09/2031,"IPCA + 6,5119%","9,1814","8,7418","8,9544","0,0494","8,905","9,0039","1128,528488","90,7462","1073,12",,15/08/2030
905,LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),15/04/2029,"IPCA + 7,2101%","9,1072","8,6581","8,8837","0,0786","8,8052","8,9624","1132,158489","95,3179","778,28",,15/05/2029
906,LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%","8,2018","7,9427","8,153","0,0326","8,1204","8,1856","898,134645","98,7628","409,24",,15/05/2027
907,LIGH1B,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,N/D,N/D,N/D,,
908,LIGH2B,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,N/D,N/D,N/D,,
909,LIGHA5,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,N/D,N/D,N/D,,
910,LIGHB4,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"70,201951","64,052",N/D,,
911,LIGHB6,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,N/D,N/D,N/D,,
912,LIGHB7,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"70,315927","64,156",N/D,,
913,LIGHC3,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"69,418245","63,3369",N/D,,
914,LIGHC4,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,N/D,N/D,N/D,,
915,LIGHC6,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,N/D,N/D,N/D,,
916,LIGHC7,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"41,828916","38,1749",N/D,,
917,LIGHD2,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,N/D,N/D,N/D,,
918,LIGHD3,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"41,828916","38,1749",N/D,,
919,LIGHE2,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"41,802582","38,1509",N/D,,
920,LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%","9,2916","8,8208","9,0458","0,0639","8,9819","9,1098","1119,441192","86,4336","1094,82",,15/08/2030
921,LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%","7,5906","7,3764","7,5056","0,1155","7,3901","7,6212","1135,563723","88,6726","1290,5",,15/08/2032
922,MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%","9,483","8,7521","9,1242","0,077","9,0472","9,2013","1163,021194","86,8926","1791,26",,15/05/2035
923,MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%","7,5903","7,2795","7,4655","0,1293","7,3363","7,5949","1160,708062","84,3723","1450,23",,15/08/2032
924,MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,"12,7883","0,4906","12,2977","13,2789","1012,92102","87,1677","801,12",,15/05/2029
925,MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,--,"13,3423","0,1965","13,1458","13,5389","1005,344843","80,7011","1030,71",,15/08/2030
926,MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%","7,0952","6,7937","6,9555","0,0582","6,8973","7,0138","1048,334732","95,8133","1603,83",,15/05/2033
927,MRSAA2,MRS LOGÍSTICA S/A (*),15/09/2034,"IPCA + 6,5251%","7,0978","6,7632","6,9232","0,0795","6,8437","7,0028","1022,797446","97,4504","1740,92",,15/05/2035
928,MRSAA3,MRS LOGÍSTICA S/A (*),15/07/2032,"IPCA + 7,2638%","7,1189","6,8411","6,9961","0,0814","6,9147","7,0776","1028,82277","101,366","1369,65",,15/08/2032
929,MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%","7,0869","6,7511","6,9215","0,06","6,8615","6,9816","1053,737258","96,3063","1745,15",,15/05/2035
930,MRSAB2,MRS LOGÍSTICA S/A (*),15/09/2036,"IPCA + 6,5514%","7,1589","6,7692","6,9315","0,1091","6,8225","7,0407","1022,07343","97,3812","1873,03",,15/05/2035
931,MRSAB3,MRS LOGÍSTICA S/A (*),15/07/2040,"IPCA + 6,8437%","6,9806","6,6939","6,8628","0,0501","6,8126","6,913","1012,591752","99,8383","2280,62",45.0,15/08/2040
932,MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%","6,9178","6,6126","6,7454","0,0981","6,6474","6,8436","1068,666362","97,67","2135,12",,15/08/2040
933,MRSAC2,MRS LOGÍSTICA S/A (*),15/09/2039,"IPCA + 6,5796%","6,9764","6,5931","6,7862","0,0755","6,7108","6,8618","1031,612383","98,2899","2239,66",,15/08/2040
934,MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%","7,7287","7,4062","7,5847","0,1271","7,4575","7,7119","881,89846","93,9572","627,45",,15/08/2028
935,MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%","8,6755","8,2624","8,4652","0,1109","8,3543","8,5761","1016,326422","95,868","810,01",,15/05/2029
936,MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%","7,4534","7,0852","7,2082","0,1287","7,0795","7,3371","1085,3887","93,0059","1703,47",,15/05/2035
937,MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%","7,2766","6,9911","7,0874","0,0588","7,0287","7,1463","1061,840914","93,3056","2153,39",,15/08/2040
938,MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%","6,9777","6,3842","6,7939","0,1864","6,6076","6,9804","1278,61671","100,8377","771,56",35.0,15/05/2029
939,MVLV16,MOVIDA PARTICIPACOES S/A (*),15/06/2028,"IPCA + 7,1702%",--,--,"11,9646","0,2034","11,7612","12,1681","1555,059559","88,7532",687,,15/08/2028
940,NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%","7,4129","7,0392","7,2199","0,1013","7,1186","7,3214","1314,685475","92,5905","647,7",45.0,15/08/2028
941,NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%","7,2428","6,9054","7,0787","0,061","7,0176","7,1398","933,471724","90,3617","926,68",,15/05/2029
942,NMCH11,NEOENERGIA MORRO DO CHAPEU TRANSMISSAO E ENERGIA S.A. (*),15/12/2038,"IPCA + 6,5599%","7,4953","6,9804","7,2392","0,1405","7,0987","7,3797","1057,795694","96,3805","1452,74",,15/08/2032
943,NNAE12,SPE NOVO NORTE AEROPORTOS S.A. (*),15/12/2040,"IPCA + 9,5%","8,913","8,6047","8,7811","0,0678","8,7134","8,849","1262,85768","104,0591","1534,92",5.0,15/05/2033
944,NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",--,"9,0529","9,2594","0,0689","9,1905","9,3284","291,006063","98,5887","183,57",,15/08/2026
945,NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%","9,2412","9,029","9,224","0,028","9,196","9,2521","345,643291","98,612","183,57",,15/08/2026
946,NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%","12,1003","11,3237","11,7745","0,3755","11,399","12,1501","1114,42276","91,2153","550,3",,15/08/2028
947,ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%","10,008","9,4217","9,6723","0,3957","9,2767","10,0681","20641,344661","99,7822",20,5.0,
948,ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%","7,9124","7,6619","7,7946","0,0837","7,7109","7,8784","859,864058","97,4898","685,31",,15/08/2028
949,OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%","7,9745","7,6184","7,7718","0,0221","7,7497","7,7941","1249,727567","91,3364","710,29",,15/08/2028
950,OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%","7,9585","7,6197","7,77","0,0266","7,7434","7,7967","1248,531971","91,249","718,47",,15/08/2028
951,OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%","10,2996","9,9175","10,0803","0,2229","9,8574","10,3032","837,328991","97,3321",164,,15/08/2026
952,OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,"8,5167","8,0664","8,2643","0,0315","8,2328","8,2959","1363,751822","95,3039","395,61",,15/05/2027
953,OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%","8,1701","7,8542","7,9926","0,1204","7,8722","8,1132","795,996116","98,3373","513,01",,15/05/2027
954,ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%","10,0848","9,6755","9,8791","0,1939","9,6852","10,0732","1028,608251","92,7869","1377,56",,15/08/2032
955,ORIG12,ORIGEM ENERGIA S.A,15/12/2035,"IPCA + 10,0361%","10,1474","9,7746","10,0539","0,1553","9,8987","10,2093","1007,83375","99,9131","1354,63",35.0,15/08/2032
956,PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%","7,9821","7,7248","7,9699","0,5132","7,4567","8,4832","965,424592","96,1315","361,74",,15/05/2027
957,PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%","7,1199","6,705","6,8943","0,0808","6,8135","6,9752","1077,864366","96,2693","1419,26",,15/08/2032
958,PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%","7,1205","6,7834","6,9189","0,085","6,8339","7,004","1067,326","95,3289","1718,89",,15/05/2035
959,PALFB6,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/02/2035,"IPCA + 7,7082%","7,0314","6,7022","6,8801","0,0606","6,8195","6,9408","1080,659462","105,0026","1601,32",,15/05/2033
960,PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%","8,5949","8,37","8,494","0,0731","8,421","8,5672","694,030541","94,9789","576,24",,15/08/2028
961,PAXA12,PAX INVESTIMENTOS EM AEROPORTOS S.A (*),15/02/2040,"IPCA + 9,5844%","8,6655","8,3417","8,5026","0,0464","8,4561","8,5491","1151,743001","107,3959","1830,43",,15/05/2035
962,PEJA11,PRIO FORTE S.A (*),15/08/2032,"IPCA + 7,41%","7,4551","7,1708","7,3161","0,049","7,2671","7,3651","1155,233472","100,3266","940,01",5.0,15/05/2029
963,PEJA22,PRIO FORTE S.A (*),15/02/2034,"IPCA + 6,4662%","7,4956","7,1793","7,3101","0,0759","7,2342","7,3862","1029,946541","95,428","1488,22",,15/05/2033
964,PEJA23,PRIO FORTE S.A (*),15/04/2034,"IPCA + 6,5102%","7,5315","7,173","7,3593","0,0816","7,2777","7,441","1045,661353","95,4289","1478,46",,15/05/2033
965,PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%","8,8058","8,1818","8,5144","0,4095","8,1048","8,924","1423,25883","98,6246",83,5.0,
966,PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%","6,9238","6,5945","6,7433","0,0695","6,6738","6,8129","1254,250797","89,4612","936,81",,15/05/2029
967,PETR18,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),15/06/2035,"IPCA + 6,3874%","6,6867","6,3724","6,5158","0,0657","6,4502","6,5816","1009,362543","99,1255","1833,45",,15/05/2035
968,PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%","6,8757","6,5536","6,734","0,0725","6,6616","6,8066","1341,069189","92,9011","776,79",35.0,15/05/2029
969,PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%","6,7443","6,4195","6,5989","0,0931","6,5058","6,6921","1154,741297","82,3617","1885,84",5.0,15/05/2035
970,PETR28,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),15/06/2040,"IPCA + 6,6556%","6,5346","6,2316","6,3716","0,0925","6,2791","6,4642","1043,927502","102,4596","2304,41",,15/08/2040
971,PETR38,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),15/06/2045,"IPCA + 6,8431%","6,6143","6,2455","6,3981","0,1399","6,2582","6,5381","1066,299862","104,6124","2746,1",,15/05/2045
972,PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%","7,7732","7,3904","7,6108","0,0602","7,5505","7,6711","1181,159235","94,5763","847,88",,15/05/2029
973,POTE11,POTENGI HOLDINGS S.A. (*),15/12/2041,"IPCA + 7,3706%","7,645","7,1959","7,4503","0,0677","7,3825","7,5181","1082,218567","99,5154","1647,73",10.0,15/05/2033
974,POTE12,POTENGI HOLDINGS S.A. (*),15/10/2042,"IPCA + 7,0416%","7,6683","7,2859","7,5382","0,0791","7,4591","7,6174","97,476331","97,3097","1470,57",,15/08/2032
975,PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%","7,8223","7,2868","7,5647","0,0174","7,5473","7,5823","775,156499","93,9279","533,12",,15/05/2027
976,PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%","7,6006","7,3813","7,5179","0,1301","7,3878","7,648","989,807182","93,1873","1068,15",,15/08/2030
977,PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%","8,023","7,6867","7,8836","0,0468","7,8368","7,9305","990,472808","89,3996","802,42",,15/05/2029
978,PRSS11,PAX INVESTIMENTOS EM AEROPORTOS S.A (*),15/02/2040,"IPCA + 8,6141%","7,9814","7,6981","7,8405","0,0597","7,7808","7,9004","1125,352359","105,4325","1878,13",,15/05/2035
979,PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%","8,1849","7,8635","8,1321","0,1649","7,9672","8,297","479,460194","98,3111","375,14",,15/05/2027
980,PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%","7,3803","7,17","7,3385","0,0346","7,3038","7,3732","1122,167538","86,9225","2208,44",,15/08/2040
981,QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%","8,2387","7,9384","8,0905","0,0356","8,0549","8,1262","1148,654391","99,223","970,68",,15/08/2030
982,RAIZ13,RAIZEN S.A. (*),15/09/2034,"IPCA + 6,4879%","8,4518","8,0296","8,2551","0,0677","8,1874","8,3229","936,59366","89,2933","1716,45",,15/05/2035
983,RAIZ23,RAIZEN S.A. (*),15/09/2039,"IPCA + 6,4794%","8,1843","7,802","8,0111","0,132","7,8791","8,1432","924,657345","88,1553","2187,49",,15/08/2040
984,RALM11,RIALMA TRANSMISSORA DE ENERGIA V S/A (*),15/12/2048,"IPCA + 7,8293%","8,0443","7,7388","7,9068","0,0407","7,8661","7,9477","1107,387299","99,3237","2377,26",50.0,15/08/2040
985,RALM21,RIALMA TRANSMISSORA DE ENERGIA V S/A (*),15/12/2048,"IPCA + 7,8293%","8,0602","7,7454","7,911","0,0226","7,8883","7,9337","1034,131223","99,2873","2376,96",,15/08/2040
986,RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%","7,5255","7,206","7,4222","0,1029","7,3194","7,5252","1184,125974","98,6915","1418,35",,15/08/2032
987,RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%","6,9781","6,7659","6,9074","0,0356","6,8719","6,9431","1054,792037","96,5303","986,94",,15/08/2030
988,RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%","7,4424","7,1686","7,33","0,0202","7,3098","7,3502","1178,490741","98,7303","1194,53",,15/08/2030
989,RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%","8,202","7,77","7,9623","0,0795","7,8828","8,0419","1061,645806","97,7244","977,96",15.0,15/08/2030
990,RENTD1,LOCALIZA RENT A CAR (*),15/12/2031,"IPCA + 8,867%","9,3676","8,9334","9,1412","0,1269","9,0143","9,2682","1083,354409","98,4519",1563,,15/05/2033
991,RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%","8,9063","8,4751","8,6787","0,0707","8,608","8,7496","1249,216864","86,8617","726,43",5.0,15/08/2028
992,RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%","8,7111","8,2205","8,4642","0,0889","8,3753","8,5533","1289,227143","92,0795",832,,15/05/2029
993,RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%","8,7043","8,2635","8,4916","0,0446","8,4469","8,5363","1109,722863","92,7621","787,83",,15/05/2029
