,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
583,ANHBB6,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*),15/07/2037,"IPCA + 7,0457%","7,0953","6,7869","6,8993","0,1345","6,7648","7,0339","1022,700955","100,9827","1802,6",,15/05/2035
584,APFD19,AUTOPISTA FERNAO DIAS S/A (*),15/09/2031,"IPCA + 6,3854%","8,0481","7,69","7,8229","0,0979","7,725","7,9209","1103,423929","95,7389","812,74",5.0,15/05/2029
585,APPSA2,AUTOPISTA PLANALTO SUL S/A (*),15/09/2031,"IPCA + 6,78%","7,9071",--,"7,6357","0,1349","7,5008","7,7707","1047,044458","96,9204","985,52",,15/08/2030
586,APRB18,AUTOPISTA REGIS BITTENCOURT S/A,15/06/2031,"IPCA + 4,5%","8,0541","7,8111","7,8481","0,1552","7,6929","8,0034","1256,800432","89,1089","911,02",45.0,15/05/2029
587,ARTR19,ARTERIS S/A (*) (**),15/09/2027,"IPCA + 4,8392%","8,7914","8,6225","8,6736","0,1873","8,4863","8,8611","1282,939184","95,0008","358,6",,15/05/2027
588,ARTRA7,ARTERIS S/A (*),15/05/2035,"IPCA + 7,7%","8,0261","7,7215","7,8474","0,0922","7,7551","7,9397","1020,887264","99,1412","1587,59",,15/05/2033
589,ASAB11,ASA BRANCA HOLDING S.A. (*),15/06/2033,"IPCA + 6,25%",--,"9,9413","11,027","0,7131","10,314","11,7402","786,198425","84,7505","920,5",,15/05/2029
590,ASCP13,CONCESS. ROD. A. S. E C. PINTO S/A - ECOPISTAS (*),15/03/2030,"IPCA + 7,55%","8,0759","7,759","7,8867","0,1296","7,757","8,0164","973,080957","99,1831","660,67",,15/08/2028
591,ASCP23,CONCESS. ROD. A. S. E C. PINTO S/A - ECOPISTAS (*),15/03/2035,"IPCA + 8,15%","7,7663","7,4543","7,6036","0,0605","7,5431","7,6642","1146,507334","103,0006","1475,42",,15/05/2033
592,ASER12,AGUAS DO SERTAO S.A. (*),15/12/2043,"IPCA + 8,4051%","11,4114","10,7052","11,0355","0,3338","10,7017","11,3694","982,529523","83,2795","1847,22",,15/05/2035
593,ASSR21,ASSURUA 5 ENERGIA S.A (*),15/06/2041,"IPCA + 7,1071%","7,9247","7,6611","7,7217","0,1086","7,6131","7,8305","916,269915","96,1917","1693,55",,15/05/2035
594,ATHT11,ATHON GERACAO DISTRIBUIDA III S.A. (*),15/09/2041,"IPCA + 7,3293%","8,4517","8,0992","8,265","0,1606","8,1044","8,4257","0,954623","94,7832","1534,29",,15/05/2033
595,ATII12,ATHON GERACAO DISTRIBUIDA II S.A. (*),15/09/2041,"IPCA + 7,3293%","8,45","8,0971","8,2623","0,1614","8,1009","8,4239","0,954767","94,7975","1534,39",,15/05/2033
596,AURE12,AUREN ENERGIA S.A. (*),15/04/2034,"IPCA + 6,298%","7,459","7,0536","7,1848","0,2469","6,9378","7,4318","1041,424397","95,1981","1486,02",,15/05/2033
597,AURP12,AUREN PARTICIPACOES S.A. (*),15/04/2035,"IPCA + 7,4515%","7,3829","7,0202","7,1251","0,0928","7,0323","7,218","1064,119849","101,9309","1587,57",,15/05/2033
598,AURP13,AUREN PARTICIPACOES S.A. (*),15/07/2037,"IPCA + 6,9164%","7,1513","6,9378","7,0086","0,1099","6,8987","7,1187","1001,66809","99,3373","1942,32",50.0,15/05/2035
599,BARU11,BARUERI ENERGIA RENOVAVEL S.A. (*),15/03/2043,"IPCA + 7,7959%","8,02","7,6911","7,8607","0,0579","7,8028","7,9186","1141,062211","99,5002","2099,79",5.0,15/05/2035
600,BCPSA5,CLARO S/A,15/03/2029,"IPCA + 5,7687%",--,--,"7,606","0,0505","7,5556","7,6566","1013,025354","94,6847","798,05",,15/05/2029
601,BHSA11,BARREIRAS HOLDING S.A. (*),15/03/2044,"IPCA + 6,8413%","7,4817","7,248","7,2916","0,0958","7,1958","7,3876","1027,207803","96,7017","1993,49",15.0,15/05/2035
602,BLMN12,BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.,15/12/2031,"IPCA + 7,1358%","7,9817","7,6642","7,7618","0,1378","7,624","7,8997","1145,425421","98,5094","647,33",,15/08/2028
603,BRFS31,BRF S/A,30/04/2026,"IPCA + 5,5%","10,9996","10,3656","10,799","0,06","10,7389","10,8591",N/D,N/D,N/D,10.0,15/08/2026
604,BRKP28,BRK AMBIENTAL PARTICIPACOES S/A (*),15/09/2034,"IPCA + 5,5365%","8,6378","8,2622","8,4174","0,1024","8,315","8,5199","1163,444363","85,2339","1478,4",35.0,15/05/2033
605,BRST11,BRISANET SERVICOS DE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,7694%","8,6638","8,3833","8,3899","0,2831","8,1068","8,6731","891,702899","96,6089","353,71",35.0,15/05/2027
606,BTEL23,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2032,"IPCA + 8,27%","8,4999","8,1571","8,3277","0,0592","8,2685","8,387","1035,188905","99,7482","1192,3",5.0,15/08/2030
607,BTEL33,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2035,"IPCA + 8,45%","8,5766","8,2003","8,3615","0,0813","8,2802","8,4428","1043,600436","100,4977","1533,52",,15/05/2033
608,CAEC12,COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE (*),15/06/2036,"IPCA + 8,1891%","7,4483","7,1904","7,2733","0,0991","7,1742","7,3724","1144,389431","105,949","1725,39",,15/05/2035
609,CAJS11,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A,15/11/2040,"IPCA + 5,4%","7,8011","7,5767","7,6782","0,1905","7,4877","7,8688","1079,434595","87,1181","1574,18",,15/05/2033
610,CAJS12,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A (*),15/09/2037,"IPCA + 6,85%","7,7762","7,5746","7,6445","0,3262","7,3183","7,9709","987,042527","96,4712","1212,13",,15/08/2030
611,CART13,CONCESSIONÁRIA AUTO RAPOSO TAVARES S/A (*),15/12/2035,"IPCA + 6,8138%","7,6568","7,3654","7,4735","0,0641","7,4095","7,5377","11757,681539","97,2872","1119,93",5.0,15/08/2030
612,CASN23,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),16/11/2033,"IPCA + 10,3294%","9,0342","8,7568","8,8649","0,0726","8,7923","8,9376","1180,621583","104,623","860,85",,15/05/2029
613,CASN24,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2032,"IPCA + 9,9878%","9,0264","8,5219","8,8011","0,1474","8,6537","8,9485","1095,059455","103,9668","907,9",,15/05/2029
614,CASN34,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2037,"IPCA + 10,6573%","8,9617","8,5168","8,7644","0,1568","8,6075","8,9213","1147,798047","108,6935","1237,64",,15/08/2030
615,CBAN12,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,IPCA + 5%,"7,8312","7,5436","7,5619","0,0993","7,4626","7,6613","1374,639214","88,9819","1203,8",,15/08/2030
616,CBAN32,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,8312","7,5436","7,5873","0,0821","7,5052","7,6694","1392,542991","89,7496","1199,06",,15/08/2030
617,CBAN52,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,8312","7,5436","7,5873","0,0821","7,5052","7,6694","1392,542991","89,7496","1199,06",,15/08/2030
618,CBAN72,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,848","7,7063","7,8244","0,2425","7,582","8,067","1378,051064","88,8156","1196,03",,15/08/2030
619,CCLS11,CICLUS AMBIENTAL DO BRASIL S.A. (*),15/01/2031,"IPCA + 6,6739%","8,4826","8,1253","8,2753","0,0963","8,1789","8,3717","1158,092556","93,5562","1122,25",,15/08/2030
620,CCPV11,CONCESSIONARIA DE RODOVIAS PRVIAS S.A. (*),15/02/2030,"IPCA + 7,6%","7,1355","6,889","7,0605","0,2741","6,7864","7,3347","1089,84478","102,131","1057,25",,15/08/2030
621,CCROA5,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/11/2033,"IPCA + 4,8791%","7,4513","7,006","7,2079","0,0741","7,1338","7,2822","948,852816","88,6856","1355,67",,15/08/2032
622,CCROB4,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*) (**),15/12/2028,"IPCA + 4,25%","8,2367","7,828","7,9305","0,1376","7,7929","8,0682","1021,403012","94,551","401,69",,15/05/2027
623,CCROB6,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/01/2036,"IPCA + 6,437%","7,4207","6,981","7,1754","0,0833","7,0921","7,2588","1157,471645","95,9138","1512,58",,15/05/2033
624,CDES11,VPORTS AUTORIDADE PORTUARIA S/A (*),15/12/2038,"IPCA + 8,0361%","7,4332","7,1222","7,2612","0,1181","7,1431","7,3794","1113,828241","105,0589","1741,34",35.0,15/05/2035
625,CEAD11,CEA II CENTRAIS EOLICAS ASSURUA II SPE S/A,15/06/2030,"IPCA + 6,6605%","8,439","8,176","8,2902","0,0447","8,2455","8,335","858,444527","96,7322","548,14",,15/08/2028
626,CEAP12,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*) (**),15/07/2030,"IPCA + 6,5%","7,6088","7,2436","7,4498","0,0812","7,3685","7,5311","1077,359226","96,7258","943,28",,15/08/2030
627,CEAP14,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2033,"IPCA + 6,75%","7,6097","7,3134","7,4076","0,0893","7,3183","7,497","1067,871506","96,5612","1431,58",,15/08/2032
628,CEAP17,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2036,"IPCA + 7,9091%","7,4783","7,1908","7,2934","0,0458","7,2476","7,3393","1101,341394","103,9954","1733,79",5.0,15/05/2035
629,CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%","7,2031","6,9473","7,0379","0,0792","6,9587","7,1172","1075,358334","97,1899","970,92",,15/08/2030
630,CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%","7,4433","6,9882","7,114","0,1231","6,9908","7,2372","1052,185069","94,6992","1436,54",5.0,15/08/2032
631,CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%","7,2056","6,9189","7,0494","0,1049","6,9445","7,1544","1196,031079","95,1618","1080,41",,15/08/2030
632,CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%","7,2063","6,9171","7,0778","0,1834","6,8944","7,2612","1150,76674","96,6092","1158,24",,15/08/2030
633,CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%","7,5883","7,2825","7,3528","0,0933","7,2594","7,4462","1151,694415","99,3136","916,7",40.0,15/05/2029
634,CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%","7,6603","7,3133","7,4577","0,0753","7,3823","7,5331","1076,939802","96,6992","943,25",,15/08/2030
635,CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%","7,4896","7,265","7,3986","0,1949","7,2037","7,5936","1026,91568","94,8116","1702,02",,15/05/2035
636,CEED17,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/09/2036,"IPCA + 6,6493%","7,4093","7,1632","7,2612","0,0915","7,1697","7,3528","1009,060579","96,0075","1787,43",,15/05/2035
637,CEED19,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/06/2037,"IPCA + 7,0606%","7,5134","7,1955","7,348","0,1358","7,2122","7,4838","1000,479687","98,0621","1835,2",,15/05/2035
638,CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%","7,7184","7,3334","7,3873","0,3072","7,0802","7,6946","1192,577021","94,4815","780,42",45.0,15/05/2029
639,CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%","7,4694","7,0762","7,1754","0,2429","6,9324","7,4184","1048,754375","94,3905","1435,76",,15/08/2032
640,CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%","7,2003","6,9176","7,0361","0,1091","6,9271","7,1453","1199,555885","95,4215","1079,36",,15/08/2030
641,CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%","7,2006","6,9138","7,0444","0,1024","6,942","7,1469","1152,418173","96,7479","1158,49",,15/08/2030
642,CERT11,CONCESSIONARIA ECOVIAS RAPOSO-CASTELO S.A (*),15/03/2029,"IPCA + 8,1773%","7,5824","7,3583","7,4365","0,1236","7,313","7,5602","1093,680149","102,3979",869,35.0,15/05/2029
643,CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%","7,4982","7,1548","7,2069","0,1252","7,0817","7,3322","1109,070288","101,0393","974,41",45.0,15/08/2030
644,CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%","7,6234","7,2266","7,3551","0,1441","7,2109","7,4993","1242,832202","90,2212","893,9",10.0,15/05/2029
645,CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%","7,3429","7,0003","7,0784","0,176","6,9024","7,2545","1040,969458","95,0363","1492,64",,15/05/2033
646,CGASA1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2034,"IPCA + 6,3763%","7,4155","7,1486","7,2726","0,2714","7,0012","7,544","1008,546439","94,4876","1694,33",,15/05/2035
647,CGASA2,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/12/2036,"IPCA + 7,1728%","7,2433","6,8877","6,9813","0,1134","6,8679","7,0947","1071,56949","101,4003","1962,88",,15/05/2035
648,CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%","7,0841","6,745","6,8522","0,2807","6,5715","7,1329","1032,864623","96,7528","2198,53",,15/08/2040
649,CGEE13,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),14/12/2041,"IPCA + 8,7219%","9,7322","9,42","9,594","0,1682","9,4258","9,7623","991,624397","94,9696","1609,76",,15/05/2033
650,CGEE23,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),15/12/2041,"IPCA + 8,7219%","9,6071","9,2385","9,4301","0,0712","9,359","9,5014","1001,170424","95,8839","1616,55",,15/05/2033
651,CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%","7,8141","7,4929","7,5993","0,1567","7,4426","7,756","1006,243694","93,4128","776,63",,15/05/2029
652,CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%","7,6245","7,3183","7,4658","0,0612","7,4046","7,5271","1123,579977","98,7063","961,45",,15/08/2030
653,CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%","7,4668","7,1413","7,3093","0,1453","7,164","7,4547","1028,370027","94,9089","1707,36",15.0,15/05/2035
654,CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%","7,5837","7,2809","7,4075","0,031","7,3765","7,4386","1081,350686","96,2397","1065,21",10.0,15/08/2030
655,CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%","7,3897","7,1209","7,1976","0,0553","7,1424","7,253","1013,104628","96,4124","1788,94",10.0,15/05/2035
656,CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%","7,5392","7,2648","7,3729","0,0505","7,3224","7,4235","1078,84758","95,9233","1610,22",10.0,15/05/2033
657,CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%","7,0844","6,8368","6,9448","0,1227","6,8221","7,0676","1069,239234","99,2154","1192,35",10.0,15/08/2030
658,CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%","8,4649","8,1634","8,2803","0,0966","8,1837","8,3771","1182,439388","99,5527","1100,33",,15/08/2030
659,CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%","8,6274","8,4143","8,4733","0,1261","8,3472","8,5995","1213,639349","95,3621","425,34",,15/05/2027
660,CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%","7,8199","7,4644","7,6205","0,0726","7,5479","7,6931","1076,186442","96,4123","900,06",,15/05/2029
661,CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%","7,7013","7,4834","7,5567","0,0731","7,4835","7,6299","1033,487077","96,7383","1481,25",,15/05/2033
662,CLIS13,CLI SUL S/A (*),15/08/2035,"IPCA + 8,5536%",--,--,--,--,--,--,N/D,N/D,N/D,,15/08/2032
663,CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%","9,2498",--,"8,9058","0,2808","8,625","9,1868","638,268019","99,8567","229,42",,15/08/2026
664,CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%","7,9023","7,6921","7,7689","0,0557","7,7132","7,8247","1051,166863","96,9985","1580,45",50.0,15/05/2033
665,CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%","9,1752","8,754","8,916","0,0989","8,8171","9,0151","688,400986","96,8472","178,48",,15/08/2026
666,CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%","7,7287","7,436","7,5478","0,1329","7,4149","7,6807","1114,416735","96,151","731,16",,15/08/2028
667,CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%","7,3794","7,0355","7,1267","0,0988","7,028","7,2256","1018,544304","94,6612","1498,55",15.0,15/05/2033
668,CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%","7,2205","6,9118","6,9806","0,1017","6,8789","7,0825","1021,927651","97,1314","1934,18",45.0,15/05/2035
669,CMGDB2,CEMIG DISTRIBUIÇÃO S/A (*),15/03/2040,"IPCA + 7,5467%","7,0819","6,7249","6,8875","0,0685","6,819","6,9561","1075,489849","105,5328","2224,42",10.0,15/08/2040
670,CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%","8,5385","8,1855","8,4653","0,1221","8,3431","8,5875","1077,302268","84,4863","1253,28",10.0,15/08/2032
671,CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%","8,6029","8,2335","8,4762","0,0864","8,3899","8,5627","1068,580488","92,2522","1362,41",,15/08/2032
672,CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,--,"8,4098","0,0352","8,3745","8,4451","1011,612771","79,3138","1801,23",,15/05/2035
673,CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%","8,4961","8,2723","8,3191","0,1256","8,1936","8,4448","1061,393219","91,6005","1881,17",,15/05/2035
674,CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%","7,5889","7,2282","7,3651","0,0756","7,2895","7,4409","1172,203634","100,8748","910,02",,15/05/2029
675,CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,"8,5104","8,3333","8,359","0,11","8,249","8,4691","1196,359279","89,4835","1246,54",,15/08/2032
676,COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%","7,9539","7,8263","7,8775","0,0947","7,7828","7,9723","1089,545952","92,9802","1173,8",,15/08/2030
677,COCEB2,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2030,"IPCA + 7,9%","7,9824","7,5956","7,7601","0,1366","7,6236","7,8968","1037,669734","100,502","972,95",,15/08/2030
678,COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%","8,0199","7,8282","7,9054","0,0835","7,822","7,989","1091,003839","100,0611","1420,59",,15/08/2032
679,COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%","7,9704","7,7291","7,8165","0,0722","7,7443","7,8887","997,689309","96,724","1503,17",5.0,15/05/2033
680,CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%","7,8428","7,5328","7,6845","0,1292","7,5552","7,8138","1157,891504","93,5609","1632,89",,15/05/2033
681,CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%","12,0542","11,562","11,7665","0,2255","11,541","11,9921","1065,970872","92,3192","535,34",35.0,15/08/2028
682,CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%","7,185","6,9043","7,0082","0,1058","6,9025","7,1141","1128,82688","96,3938","1001,86",,15/08/2030
683,CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%","7,2999","6,8865","7,0593","0,0818","6,9775","7,1412","1070,303944","95,4467","1414,16",,15/08/2032
684,CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%","7,2648","6,925","7,1075","0,0913","7,0162","7,1989","1041,080522","95,26","1489,57",10.0,15/05/2033
685,CPFPA9,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/02/2035,"IPCA + 7,7082%","7,362",--,"7,1089","0,0383","7,0706","7,1473","1067,84999","103,5803","1594,19",,15/05/2033
686,CPFPB0,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/05/2035,"IPCA + 6,9249%","7,189","6,8762","7,0226","0,0748","6,9478","7,0976","1024,111204","99,4095","1633,06",,15/05/2033
687,CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%","7,0804","6,7503","6,8331","0,1108","6,7223","6,9441","1047,25089","95,8156","2147,92",,15/08/2040
688,CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%","7,5579","7,0324","7,2436","0,3443","6,8993","7,588","1174,98842","93,9953","1081,64",,15/08/2030
689,CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%","7,2193","6,8521","6,9665","0,1481","6,8184","7,1147","1135,191354","99,1449","1606,34",,15/05/2033
690,CPGTC0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2037,"IPCA + 7,482%","7,1273","6,8358","6,8971","0,1531","6,7441","7,0503","1067,187149","103,7633","1713,7",10.0,15/05/2035
691,CPIS13,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),15/09/2036,"IPCA + 6,8091%","7,4334","7,1511","7,2596","0,0772","7,1823","7,3369","1020,169611","97,0615","1780,32",,15/05/2035
692,CPLD15,COPEL DISTRIBUICAO S/A,15/11/2027,"IPCA + 4,2%","9,2454",--,"8,9931","0,106","8,8871","9,0992","1352,201258","95,2304","270,22",35.0,15/08/2026
693,CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%","7,3961","7,1852","7,234","0,1547","7,0793","7,3887","1168,536695","90,7669","1046,55",,15/08/2030
694,CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%","7,279",--,"7,0054","0,1979","6,8075","7,2034","1038,621701","95,8222","1579,91",,15/05/2033
695,CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%","7,179","6,9727","7,0289","0,1234","6,9054","7,1524","1125,384186","96,2978","1181,12",,15/08/2030
696,CPLDC0,COPEL DISTRIBUICAO S/A (*),15/07/2037,"IPCA + 6,9543%","7,2511","6,9013","6,9899","0,1059","6,8839","7,0959","1013,696328","99,7656","1776,19",40.0,15/05/2035
697,CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",--,--,--,--,--,--,"560,486874","48,5",N/D,,
698,CRCF12,CONCESSIONARIA RODOVIAS DO CAFE SPE S.A. (*),15/03/2041,"IPCA + 8,4668%","7,907","7,6998","7,7744","0,0417","7,7328","7,8162","1119,758426","105,7037","2199,86",5.0,15/08/2040
699,CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%","8,1677","7,8995","7,9193","0,142","7,7772","8,0614","971,842791","95,0663","691,14",5.0,15/08/2028
700,CRTA12,CONCESSIONARIA ROTA DO OESTE S.A. (*),15/12/2043,"IPCA + 7,7178%","8,4239","8,0115","8,0438","0,2053","7,8385","8,2492","1032,624673","97,4783","2119,35",45.0,15/05/2035
701,CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%","8,023","7,8035","7,9264","0,0804","7,846","8,007","1017,778444","95,9848","1819,51",,15/05/2035
702,CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%","10,3867","9,8458","9,9063","0,2928","9,6135","10,1991","1076,950985","84,9384","1057,9",,15/08/2030
703,CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%","9,4993","9,1281","9,1458","0,5389","8,6069","9,6848","185,730435","98,8599",80,,
704,CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%","7,5297","7,1391","7,3565","0,1034","7,2531","7,4599","874,870417","93,8794","788,69",,15/05/2029
705,CSMGB4,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/06/2026,"IPCA + 4,3%","10,2295","9,8136","10,0373","0,0463","9,991","10,0837","346,902339","97,5173","117,91",,15/08/2026
706,CSMGB8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"IPCA + 7,1%","8,6275","8,2381","8,4094","0,0672","8,3423","8,4767","1062,867894","96,8372","663,99",10.0,15/08/2028
707,CSMGB9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"IPCA + 7,2735%","8,9684","8,682","8,8602","0,0369","8,8232","8,8972","1006,001185","93,9558","1060,31",,15/08/2030
