,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
442,SAPRC1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/04/2028,"DI + 1,9%",--,--,"0,9947","0,0164","0,9783","1,0112","1089,853811","101,8621","521,76",10.0,
443,SBFC13,SBF COMERCIO DE PRODUTOS ESPORTIVOS S.A.,29/04/2027,"DI + 2,1%","1,1","0,8","0,95",0,"0,95","0,95","718,275867","101,1042","244,7",,
444,SBSPA1,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),20/02/2029,"DI + 0,49%","0,6","0,2513","0,4619","0,0476","0,4143","0,5097","1013,421239","100,078","702,65",10.0,
445,SBSPB1,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),20/02/2031,"DI + 1,1%","0,6622","0,5128","0,5692","0,0146","0,5546","0,5839","1032,760155","101,9339","918,74",45.0,
446,SBSPB7,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/12/2025,"DI + 1,8%",--,--,"1,0343","0,2853","0,749","1,3198","522,524821","100,1799",60,10.0,
447,SBSPC1,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),20/02/2034,"DI + 1,31%","0,7","0,45","0,576","0,0118","0,5642","0,5879","1048,819064","103,5002","1198,59",,
448,SBSPC3,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,10/05/2027,"DI + 0,63%","0,3936","0,2562","0,335","0,0269","0,3081","0,362","705,270482","100,2962","253,95",,
449,SBSPC7,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2027,"DI + 2,25%","1,4",1,"1,1999",0,"1,2","1,2","1060,677452","101,5571","377,68",10.0,
450,SBSPD2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),10/09/2026,"DI + 0,3%","0,3498","0,2","0,2707","0,0298","0,2408","0,3006","1004,223203","100,0273","235,46",,
451,SBSPD3,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/01/2032,"DI + 0,51%","0,7104","0,5838","0,65","0,0002","0,6498","0,6503","1021,658863","99,4021","1084,84",10.0,
452,SBSPD9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/12/2026,"DI + 1,29%",--,--,"0,8104","0,0343","0,7761","0,8448","1045,127114","100,3232","171,47",5.0,
453,SBSPE8,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2026,"DI + 1,44%",--,--,"0,823","0,0562","0,7668","0,8793","517,237285","100,4726","194,75",10.0,
454,SBSPF8,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/07/2028,"DI + 1,6%","0,9","0,7","0,8016","0,0128","0,7888","0,8145","1045,983606","101,5599","494,98",,
455,SBSPG0,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/03/2027,"DI + 1,3%","0,7408","0,57","0,6615","0,0083","0,6532","0,6698","504,136797","100,5846","232,51",,
456,SBSPH0,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/03/2029,"DI + 1,58%","0,9","0,7646","0,828","0,0164","0,8115","0,8445","1021,132063","101,863","626,77",10.0,
457,SIMH16,SIMPAR S.A. (*),20/12/2029,"DI + 3,2%","5,3387","4,25","4,8956","0,2856","4,61","5,1813","994,220664","95,1471","764,81",5.0,
458,SMFT18,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),20/10/2030,"DI + 1,95%","1,2125","0,6389","0,923","0,042","0,881","0,9651","1103,856034","103,3353","820,13",,
459,SMFT19,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),05/04/2029,"DI + 1,32%","0,9749","0,7","0,8393","0,0162","0,823","0,8556","1083,133926","101,1334","597,9",,
460,SMFT29,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),05/04/2031,"DI + 1,52%","1,18","0,9","1,04","0,0001","1,0399","1,0402","1089,730882","101,6578","876,32",,
461,SMFTA0,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),18/07/2029,"DI + 1,1%",--,--,"1,0214","0,0377","0,9837","1,0592","1029,247078","100,2074","671,42",,
462,SMFTA1,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),30/10/2029,"DI + 0,89%","0,8491","0,5894","0,7264","0,0644","0,662","0,7909","1064,739029","100,4497","697,08",,
463,SNGO10,SANEAMENTO DE GOIÁS - SANEAGO,15/06/2027,"DI + 1,55%","0,45","0,32","0,3933","0,0103","0,383","0,4037","590,322072","100,9506","208,47",,
464,SNGO18,SANEAMENTO DE GOIÁS - SANEAGO,27/11/2025,"DI + 2,45%","0,3801","0,2275","0,31","0,0002","0,3098","0,3103","84,433517","100,2204","26,29",,
465,SNGO19,SANEAMENTO DE GOIÁS - SANEAGO,11/08/2026,"DI + 1,9%",--,--,"0,3948","0,0883","0,3065","0,4832","308,776616","100,6756","114,15",,
466,SNGOA1,SANEAMENTO DE GOIÁS - SANEAGO,23/08/2028,"DI + 2,25%","0,4773","0,35","0,4131","0,0086","0,4045","0,4218","1035,58733","102,3081","318,85",,
467,SNGOA2,SANEAMENTO DE GOIÁS - SANEAGO,15/07/2029,"DI + 0,8%","0,486","0,375","0,4317","0,0091","0,4226","0,441","1009,613584","100,7263","498,63",,
468,SNGOA3,SANEAMENTO DE GOIÁS - SANEAGO,15/04/2030,"DI + 0,65%",--,--,"0,5488","0,0321","0,5167","0,581","1004,839778","100,2524","631,61",,
469,STBP15,SANTOS BRASIL PARTICIPAÇÕES S/A (*),15/08/2029,"DI + 0,55%",--,--,"0,6484","0,0101","0,6383","0,6586","1011,363023","99,698","778,93",,
470,STBP24,SANTOS BRASIL PARTICIPAÇÕES S/A,25/03/2026,DI + 1%,"0,5512","0,25","0,4184","0,0433","0,3751","0,4618","538,918485","100,2733","119,11",,
471,STBP25,SANTOS BRASIL PARTICIPAÇÕES S/A (*),15/08/2031,"DI + 0,7%","0,6678","0,5","0,5879","0,0132","0,5747","0,6012","1018,999208","100,4359","984,64",,
472,SULA29,SUL AMÉRICA S/A (*),08/11/2028,"DI + 1,825%","1,5","1,2","1,3358","0,0225","1,3132","1,3584","1071,554633","101,0244","533,82",,
473,SUMI15,GIGA MAIS FIBRA TELECOMUNICACOES S.A. (*) (**),30/10/2028,"DI + 3,2%","2,2","1,6011","1,893","0,1122","1,7808","2,0053","951,740189","101,6985","334,51",,
474,SUMI39,GIGA MAIS FIBRA TELECOMUNICACOES S.A. (*),15/04/2031,DI + 2%,"2,1206","1,7308","1,9232","0,085","1,8382","2,0083","1061,493214","100,1976","660,65",,
475,SUZB18,SUZANO S.A. (*) (**),15/09/2028,"DI + 1,2%","0,8193","0,5851","0,6932","0,0294","0,6637","0,7227","10151,251718","101,2698","633,77",40.0,
476,SUZBA1,SUZANO S.A. (*),15/05/2032,"DI + 0,8%","0,7602","0,59","0,6778","0,0025","0,6752","0,6804","1058,870568","100,4981","1033,03",5.0,
477,SUZBB1,SUZANO S.A. (*),15/05/2034,DI + 1%,"0,785","0,5","0,6492","0,0514","0,5978","0,7007","1072,267457","101,6976","1223,11",,
478,SVEA14,SOLVI ESSENCIS AMBIENTAL S.A. (*),12/04/2029,"DI + 3,1%","2,2375","1,78","2,0236","0,0319","1,9917","2,0556","1094,738906","101,736","414,69",10.0,
479,SVEA15,SOLVI ESSENCIS AMBIENTAL S.A. (*),06/06/2032,"DI + 2,1%","2,15","1,896","2,0247","0,0035","2,0211","2,0283","1049,588931","100,2215","756,13",45.0,
480,SVEA22,SOLVI ESSENCIS AMBIENTAL S.A. (*),15/06/2032,"DI + 3,5%","2,6847","1,9","2,3408","0,1022","2,2386","2,4431","887,308798","102,8251","628,17",,
481,TAEEA1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2028,"DI + 1,7%","0,4735","0,3378","0,4305","0,0815","0,3489","0,5121","1085,882785","102,7352","542,43",5.0,
482,TAEEA5,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*),15/03/2029,"DI + 0,63%","0,5462","0,3499","0,4478","0,1012","0,3466","0,5491","1007,505817","100,5187","719,62",50.0,
483,TAEEA6,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*),15/09/2031,"DI + 0,55%",--,--,--,--,--,--,N/D,N/D,N/D,,
484,TAEEC1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/01/2027,"DI + 1,36%","0,382","0,2375","0,3118","0,004","0,3078","0,3159","691,772391","100,7969","192,73",10.0,
485,TBSP12,TIM BRASIL SERVICOS E PARTICIPACOES S.A (*),23/07/2030,"DI + 0,7%","0,5218","0,28","0,4482","0,0598","0,3884","0,5081","1032,967675","100,8158","818,48",15.0,
486,TBSP22,TIM BRASIL SERVICOS E PARTICIPACOES S.A (*),23/07/2032,"DI + 0,85%","0,6927","0,4148","0,5799","0,0477","0,5323","0,6277","1036,53046","101,1384","1065,41",15.0,
487,TFLEA0,LOCALIZA FLEET S.A. (*) (**),24/09/2025,"DI + 1,6%","1,2987",1,"1,15","0,0002","1,1498","1,1503","1077,253066","100,4577",3,,
488,TFLEA3,LOCALIZA FLEET S.A. (*),20/12/2028,"DI + 1,85%","1,2477",1,"1,1197","0,0321","1,0877","1,1519","1060,834798","101,8675","648,89",,
489,TFLEA4,LOCALIZA FLEET S.A. (*),26/01/2029,"DI + 1,85%","1,3593","1,0601","1,2185","0,0263","1,1923","1,2449","1041,818279","101,6775","674,84",,
490,TFLEA7,LOCALIZA FLEET S.A. (*),10/02/2031,"DI + 1,4%","1,299","0,917","1,1149","0,0156","1,0992","1,1306","1027,2408","100,9336","832,54",45.0,
491,TFLEB0,LOCALIZA FLEET S.A. (*),24/09/2025,"DI + 1,75%","1,5001","1,2","1,3249","0,0282","1,2968","1,3532","1081,220242","100,7598",3,,
492,TFLEB5,LOCALIZA FLEET S.A. (*),04/11/2030,"DI + 1,5%","1,3309",1,"1,164","0,0259","1,1382","1,19","1141,387519","100,9782","740,89",10.0,
493,TIET19,AES TIETE ENERGIA S/A (*) (**),15/03/2027,DI + 1%,"0,6623","0,3656","0,5191","0,0203","0,4988","0,5395","1006,789422","100,4414","232,66",10.0,
494,TIGR12,TIGRE S.A PARTICIPACOES (*),24/10/2029,"DI + 0,6%","1,45","1,15","1,3",0,"1,3","1,3","1038,828177","97,9021","768,79",,
495,TIGR21,TIGRE S.A PARTICIPACOES (*),10/11/2028,"DI + 1,7%",--,--,"1,2611","0,016","1,2451","1,2771","1068,695614","100,9245","536,63",,
496,TLPP27,TELEFÔNICA BRASIL S/A (*) (**),12/07/2027,"DI + 1,35%",--,--,"0,6952","0,0067","0,6886","0,702","1040,724102","101,0356","400,7",,
497,TRES11,TRES TENTOS AGROINDUSTRIAL S.A (*),05/04/2029,"DI + 2,1%","1,2186",1,"1,1294","0,0296","1,0997","1,1591","1102,309457","102,5643","669,79",50.0,
498,TRPLA3,ISA ENERGIA BRASIL S.A. (*),15/03/2030,"DI + 1,5%","0,95","0,5917","0,7981","0,0298","0,7683","0,828","1026,506769","102,4004","863,14",5.0,
499,TRPLA5,ISA ENERGIA BRASIL S.A. (*),15/03/2029,"DI + 0,73%",--,--,"0,7185","0,041","0,6775","0,7596","1002,648974","100,0325","718,22",,
500,TRPLA6,ISA ENERGIA BRASIL S.A. (*),20/05/2031,"DI + 0,8%",--,--,"0,8673","0,1331","0,7342","1,0006","1049,259166","99,7576","916,1",,
501,TRPLB5,ISA ENERGIA BRASIL S.A. (*),17/03/2031,"DI + 0,8%","0,75","0,4451","0,6263","0,0419","0,5844","0,6683","1008,792308","100,6443","939,02",10.0,
502,TRPLC5,ISA ENERGIA BRASIL S.A. (*),15/03/2034,"DI + 0,97%","0,8184","0,5187","0,6582","0,0176","0,6407","0,6759","1017,45994","101,5064","1220,89",,
503,TSSG13,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),20/06/2029,"DI + 0,98%",--,--,"0,8676","0,015","0,8526","0,8828","1042,454741","100,3243","732,76",5.0,
504,TSSG14,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),20/05/2030,"DI + 0,67%","0,6614","0,3474","0,5142","0,0885","0,4257","0,6028","1050,907657","100,3578","581,51",,
505,TUPW11,TUPI ENERGIAS RENOVAVEIS S.A (*),15/10/2034,"DI + 2,9%","2,65","2,15","2,3998",0,"2,3998","2,3998","1092,149843","101,7113","881,2",15.0,
506,TUPY15,TUPY S/A (*),17/07/2029,"DI + 0,87%",--,--,"0,9328","0,0608","0,872","0,9937","1025,390842","99,8141","753,24",,
507,TUPY25,TUPY S/A (*),17/07/2031,DI + 1%,--,--,"1,022","0,0134","1,0085","1,0355","1026,69422","99,9175","954,98",,
508,TUPY35,TUPY S/A (*),17/07/2034,"DI + 1,18%",--,--,"1,2082","0,0199","1,1882","1,2282","1026,502057","99,8663","1209,34",,
509,UNIP18,UNIPAR CARBOCLORO S/A (*),16/10/2030,"DI + 2,05%","1,1374","0,9","1,0182","0,0189","0,9993","1,0372","1105,579174","103,3287","815,54",,
510,UNIP19,UNIPAR CARBOCLORO S/A (*),05/09/2029,"DI + 0,85%",--,--,"0,915","0,0248","0,8902","0,9399","1003,832267","99,798","790,91",35.0,
511,UNIP29,UNIPAR CARBOCLORO S/A (*),05/09/2031,"DI + 1,2%","1,1381","0,9","1,0234","0,0321","0,9913","1,0557","1012,925475","100,6881","990,18",,
512,UNIP39,UNIPAR CARBOCLORO S/A (*),05/09/2034,"DI + 1,65%","1,2",1,"1,1001","0,0002","1,0998","1,1004","1033,302928","102,6956","1241,08",,
513,UNIPB0,UNIPAR CARBOCLORO S/A (*),18/07/2035,"DI + 1,35%","1,5078","0,9106","1,1794","0,0549","1,1245","1,2344","1036,447632","100,864","1288,88",,
514,UNIPC0,UNIPAR CARBOCLORO S/A (*),18/07/2032,"DI + 1,15%","1,3931","0,8406","1,0709","0,1108","0,96","1,1818","1030,744193","100,3443","1107,61",,
515,UQFN14,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,15/10/2026,"DI + 1,9%","0,9","0,5","0,7","0,0002","0,6998","0,7003","402,619467","100,3478","74,09",,
516,UQFN15,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A (*),13/06/2031,"DI + 1,3%","2,4","2,2","2,3051",0,"2,3051","2,3051","1008,110418","96,7099","850,24",10.0,
517,USIM28,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),23/05/2029,"DI + 1,7%","1,6228","1,2688","1,4568","0,0047","1,4522","1,4616","1059,391677","100,596","625,86",,
518,USIM29,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2029,"DI + 1,65%","1,6842","1,32","1,517","0,0228","1,4942","1,5399","1049,821367","100,3721","715,09",,
519,USIM39,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2032,"DI + 1,95%","1,8834","1,4","1,6419","0,0174","1,6245","1,6593","1059,690489","101,2292","1019,16",5.0,
520,USIMA0,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),19/09/2029,"DI + 1,35%","1,6","1,3372","1,4754","0,0171","1,4582","1,4926","996,108972","99,6109","794,29",,
521,USIMB0,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),19/09/2031,"DI + 1,5%","1,65","1,3942","1,544","0,0793","1,4647","1,6235","998,294271","99,8294","992,44",,
522,VAMO13,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2029,"DI + 2,3%","3,2",1,"2,122","0,048","2,0741","2,1701","1048,534131","100,3812","550,73",,
523,VAMO14,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2028,"DI + 2,4%","3,203","2,8491","3,031","0,0303","3,0007","3,0614","1061,237742","98,9777","420,84",5.0,
524,VAMO17,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A.",15/06/2028,"DI + 2,17%","2,75",1,"1,9365","0,0911","1,8454","2,0278","1047,675634","100,3334","366,84",,
525,VAMO22,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*) (**)",20/08/2026,DI + 2%,2,"0,4","1,1945","0,0166","1,1778","1,2112","340,335807","100,6959","220,44",,
526,VAMO23,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"DI + 2,75%","3,5253","3,1972","3,3624","0,0182","3,3442","3,3807","1025,494815","98,0593","828,86",,
527,VAMO24,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"DI + 2,8%","3,5029","2,9518","3,2455","0,0841","3,1614","3,3297","1058,499494","98,556","845,64",,
528,VAMOA0,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",21/02/2029,"DI + 2,35%","3,2242","2,8901","3,0567","0,0134","3,0433","3,0702","997,060911","98,3681","601,82",,
529,VBBR14,VIBRA ENERGIA S.A (*),16/11/2028,"DI + 1,45%",1,"0,6905","0,8458","0,0365","0,8093","0,8825","1140,770296","101,2554","527,03",,
530,VBBR15,VIBRA ENERGIA S.A (*),03/10/2029,"DI + 1,5%",1,"0,8075","0,9116","0,014","0,8975","0,9257","1089,885847","101,5627","673,28",,
531,VBBR16,VIBRA ENERGIA S.A (*),05/04/2031,"DI + 1,07%","0,9667","0,8","0,8878","0,0119","0,8759","0,8999","1076,569722","100,6339","883,26",,
532,VBBR18,VIBRA ENERGIA S.A (*),08/01/2032,"DI + 1,05%","0,9859","0,7717","0,8728","0,0211","0,8517","0,894","1038,722563","100,6605","946,03",,
533,VBBR24,VIBRA ENERGIA S.A (*),16/11/2031,"DI + 1,75%","1,05","0,8896","0,97",0,"0,9701","0,9701","1159,805086","102,6919","873,64",10.0,
534,VBBR26,VIBRA ENERGIA S.A (*),05/04/2034,"DI + 1,25%","1,1881","0,8034","1,0161","0,0672","0,949","1,0834","1081,884524","101,0486","1138,89",45.0,
535,VEBMA4,VOTORANTIM CIMENTOS S/A (*) (**),19/05/2029,"DI + 1,6%","1,3481","0,5551","0,9966","0,2128","0,7839","1,2095","1073,014548","101,6765","704,49",15.0,
536,VERO14,VERO S.A. (*),15/10/2029,"DI + 1,75%","1,8473","1,5","1,6778","0,0027","1,6751","1,6806","1071,287058","100,1906",676,,
537,VIXL14,VIX LOGÍSTICA S/A,15/03/2026,"DI + 2,6%","0,8842","0,65","0,7698","0,0236","0,7462","0,7935","337,106203","100,868",121,,
538,VIXL15,VIX LOGÍSTICA S/A,26/10/2026,"DI + 2,15%","0,931","0,7","0,8172","0,0218","0,7955","0,8391","1074,140118","100,7159","137,26",,
539,VIXL18,VIX LOGÍSTICA S/A (*),11/06/2030,DI + 2%,"1,1724","0,7084","0,9595","0,022","0,9375","0,9816","1076,286356","102,9277","711,6",5.0,
540,VIXL25,VIX LOGÍSTICA S/A,26/10/2028,"DI + 2,5%",1,"0,8","0,8929","0,0162","0,8767","0,9093","1097,217726","102,7374","432,37",,
541,VIXL26,VIX LOGÍSTICA S/A,29/09/2028,"DI + 2,8%",1,"0,8","0,9","0,0002","0,8998","0,9004","1076,379739","103,5226","469,18",,
542,VIXL35,VIX LOGÍSTICA S/A,26/10/2026,"DI + 2,15%","0,9297","0,7","0,8132","0,02","0,7933","0,8333","1074,163332","100,7181","137,26",,
543,VIXL45,VIX LOGÍSTICA S/A,26/10/2028,"DI + 2,5%","0,9979","0,8","0,905","0,0107","0,8944","0,9158","1096,991996","102,7163","432,34",,
544,VLIDA0,VALID SOLUCOES S/A (*),26/04/2029,"DI + 1,95%","1,5","0,8315","1,1266","0,0036","1,123","1,1302","1082,012376","101,5345","474,2",,
545,VLME11,VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A. (*) (**),15/11/2027,DI + 6%,--,--,--,--,--,--,"542,35494","69,6172",N/D,,
546,VLME12,VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A. (*),15/08/2028,"DI + 5,5%",--,--,--,--,--,--,"594,026562","68,375",N/D,,
547,VVEO15,CM HOSPITALAR S.A. (*) (**),22/07/2027,"DI + 1,6%",80,25,"52,378","0,3227","52,0553","52,7008","644,610862","62,7811","275,66",,
548,VVEO16,CM HOSPITALAR S.A. (*) (**),27/10/2027,"DI + 1,6%",75,25,"48,6696","2,1981","46,4715","50,8678","649,940409","61,0745","307,27",,
549,YDUQ18,YDUQS PARTICIPACOES S.A (*) (**),02/06/2030,"DI + 0,85%","1,0121","0,7288","0,8782","0,0026","0,8755","0,8809","1075,002671","99,9071","837,55",,
550,YDUQA0,YDUQS PARTICIPACOES S.A (*),10/04/2029,"DI + 1,25%","0,8","0,55","0,6777","0,0024","0,6753","0,6802","1083,363079","101,3612","601,91",10.0,
551,CEEBB2,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**),24/04/2026,"110,25% do DI","106,365",102,"104,6838","0,8291","103,8547","105,513","5345,79844","100,4232","138,82",,
552,CEPE20,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*) (**),15/04/2026,111% do DI,107,103,"105,0021","0,0041","104,9979","105,0063","5364,406502","100,4366","132,84",,
553,DASAA1,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),10/06/2026,"108,5% do DI","125,5925","118,9525","122,1406","3,9548","118,1858","126,0956","5154,453458","98,7512","169,87",10.0,
554,DASAC0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10/12/2026,"112,5% do DI","125,65","118,29","122,2588","2,4849","119,7739","124,7437","10366,14633","99,1423","167,02",,
555,HAPV21,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),10/07/2026,"110,55% do DI",--,--,"107,8901","0,6726","107,2175","108,5628","517,200986","100,2754","191,72",,
556,KLBNA2,KLABIN S/A,19/03/2029,"114,65% do DI",104,"102,9642","103,5277","0,2011","103,3266","103,7289","10300,209362","103,0021","535,66",,
557,MULP17,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),25/04/2026,106% do DI,"103,1323","101,2973","102,5","0,0001","102,4999","102,5002","5321,727012","100,2684","140,14",,
558,PETR36,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"106,25% do DI",--,--,"102,9731","1,4402","101,533","104,4134","515,005374","100,1462",81,,
559,RADL14,RAIA DROGASIL S/A (*) (**),17/06/2027,"106,99% do DI","104,5933","102,995","103,8406","0,1355","103,7051","103,9762","1045,037961","100,4574","279,92",,
560,SAPR29,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),11/06/2026,"107,25% do DI",--,--,"104,6283","0,1816","104,4466","104,81","10453,424233","100,2435","171,06",,
561,TAEE16,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2026,108% do DI,"105,112",101,"103,0131","0,0224","102,9907","103,0356","1059,179452","100,4165","152,97",,
562,UNDAC3,UNIDAS S/A (*),10/04/2029,112% do DI,"108,4989","105,74","107,3052","0,8113","106,494","108,1166","1085,673065","101,3947","598,81",,
563,CVRDA6,VALE S/A,01/01/2100,IGP-M,--,--,--,--,--,--,"36,844988",N/D,N/D,15.0,
564,ACRC21,ATLAS LUIZ CARLOS COMERCIALIZADORA DE ENERGIA S.A. (*),15/07/2044,"IPCA + 7,415%","7,9431","7,6258","7,7988","0,0652","7,7336","7,8641","1114,777223","97,3451","1889,82",,15/05/2035
565,AEAB11,AES CAJUINA AB1 HOLDINGS S.A. (*),15/06/2044,"IPCA + 7,0718%","7,5557","7,1381","7,379","0,0911","7,2879","7,4702","1174,631093","97,7533","1988,12",5.0,15/05/2035
566,AESLA5,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/10/2033,"IPCA + 6,1774%","7,113","6,7996","6,933","0,0714","6,8616","7,0045","1076,837194","96,0787","1416,77",,15/08/2032
567,AESLA7,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/04/2034,"IPCA + 6,1409%","7,0956","6,779","6,9256","0,0996","6,826","7,0253","1043,788223","95,7028","1496,88",10.0,15/05/2033
568,AESLA9,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2035,"IPCA + 6,9249%","7,216","6,8445","6,991","0,103","6,8881","7,0941","1025,514701","99,5997","1634,7",,15/05/2033
569,AESLB7,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/04/2039,"IPCA + 6,2031%","6,9642","6,6281","6,7713","0,0757","6,6957","6,8471","1041,893379","95,5048","2158,7",10.0,15/08/2040
570,AESOA1,AES TIETE ENERGIA S/A (*),15/03/2038,"IPCA + 6,4966%","7,4113","7,0591","7,2306","0,0769","7,1537","7,3075","1024,412159","95,8955","1527,98",50.0,15/05/2033
571,AGEO15,AGEO TERMINAIS E ARMAZENS GERAIS S/A (*),15/06/2037,"IPCA + 7,6056%","7,3461","7,1835","7,2632","0,0342","7,229","7,2975","1044,468131","102,3941","1876,34",,15/05/2035
572,AGVF12,AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA - AGROVALE (*),15/08/2027,"IPCA + 6,7686%","9,5402","9,044","9,2989","0,2033","9,0956","9,5022","978,025785","97,4491","277,11",,15/08/2026
573,AHGD13,ATHON GERACAO DISTRIBUIDA S/A (*),15/09/2041,"IPCA + 7,3293%","8,3765","8,0322","8,2108","0,1424","8,0684","8,3533","0,95698","95,0702","1537,54",,15/05/2033
574,ALGAB1,ALGAR TELECOM S/A (*),15/07/2031,"IPCA + 4,9999%","8,282","7,9555","8,0829","0,1235","7,9594","8,2065","1124,925143","88,473","1059,5",,15/08/2030
575,ALGAC2,ALGAR TELECOM S/A (*),15/01/2032,"IPCA + 5,8806%","8,2713","7,9024","8,042","0,0809","7,9611","8,123","1100,594722","91,246","1135,93",10.0,15/08/2030
576,ALGE16,ALIANCA GERACAO DE ENERGIA S.A (*),15/11/2037,"IPCA + 6,1451%",--,--,"7,456","0,1757","7,2802","7,6318","994,79643","93,2747","1410,16",,15/08/2032
577,ALGTA4,ALGAR TELECOM S/A (*),15/11/2033,"IPCA + 6,3243%","8,1519","7,8934","7,9785","0,0645","7,914","8,0431","1024,756562","92,0876","1335,8",5.0,15/08/2032
578,ALIG12,ALIANCA GERACAO DE ENERGIA S.A,15/12/2029,"IPCA + 3,65%","8,0998","7,8129","7,9608","0,1552","7,8056","8,1161","802,929033","92,4262","479,32",,15/05/2027
579,ALIG13,ALIANCA GERACAO DE ENERGIA S.A (*) (**),15/02/2035,IPCA + 4%,"7,5658","7,1407","7,3812","0,0846","7,2967","7,4659","854,533239","86,6544","1100,02",,15/08/2030
580,ALIG15,ALIANCA GERACAO DE ENERGIA S.A (*),15/04/2036,"IPCA + 6,1305%",--,--,"7,3297","0,0307","7,299","7,3606","998,838745","94,5308","1248,35",,15/08/2032
581,ALUP18,ALUPAR INVESTIMENTO S/A (*),15/10/2034,"IPCA + 6,4986%","7,2223","6,8492","7,0026","0,117","6,8856","7,1197","1043,448887","97,116","1557,56",,15/05/2033
582,ANET11,AMERICA NET S.A. (*),15/03/2029,"IPCA + 5,6006%","9,8756","9,4957","9,6679","0,1465","9,5214","9,8144","651,353602","93,2486","461,44",,15/05/2027
