,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
851,EUBE11,ENGIE SOLUCOES CIDADES INTELIGENTES E INFRAESTRUTURA DE UBERLANDIA S.A (*),15/01/2034,"IPCA + 6,4449%","7,2602","6,9697","7,1787","0,0993","7,0794","7,2781","890,50764","97,3944","963,26",,15/08/2030
852,EXTZ11,EXTREMOZ TRANSMISSORA DO NORDESTE ETN S.A. (*) (**),15/01/2029,"IPCA + 7,0291%","8,3487","8,1296","8,2093","0,1243","8,085","8,3336","625,787592","97,8244","504,06",,15/05/2027
853,FBRI13,FIBRASIL INFRAESTRUTURA FIBRA OTICA S.A. (*),15/04/2034,"IPCA + 7,3609%","7,7486","7,3182","7,5407","0,0741","7,4666","7,6149","1089,010307","99,1507","1283,29",,15/08/2032
854,FEPS11,FARO ENERGY PROJ. SOL. HOL. IV S.A (*),15/01/2040,"IPCA + 8,6895%","8,3302","7,9836","8,1222","0,0519","8,0703","8,1741","1117,499208","102,8041","1341,31",10.0,15/08/2032
855,FGEN13,FERREIRA GOMES ENERGIA S/A,15/12/2027,"IPCA + 6,4686%","8,7449","8,4392","8,5934","0,1182","8,4752","8,7117","786,196806","97,6996","295,57",,15/08/2026
856,FRAG14,FERRARI AGROINDUSTRIA S/A (*),15/06/2031,"IPCA + 7,53%","8,4076","7,9426","8,2303","0,2355","7,9948","8,4659","1050,178066","97,2496","1080,58",,15/08/2030
857,FURN21,FURNAS CENTRAIS ELETRICAS S/A,15/11/2029,"IPCA + 4,08%","7,587","7,3081","7,5034","0,1912","7,3121","7,6947","1299,306723","93,0961","551,55",,15/08/2028
858,GASC15,RUMO MALHA PAULISTA S/A (*) (**),15/03/2034,"IPCA + 5,797%","7,1682","6,8775","6,9712","0,0965","6,8747","7,0678","993,650029","92,812","1693,69",,15/05/2035
859,GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%","7,2165","6,9049","7,0318","0,0636","6,9683","7,0955","1036,24587","96,2401","1674,94",,15/05/2035
860,GASC17,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%","7,216","6,8868","7,0206","0,0819","6,9387","7,1026","987,114672","93,161","1939,67",,15/05/2035
861,GASC18,RUMO MALHA PAULISTA S/A (*),15/03/2037,"IPCA + 7,4742%",--,--,"7,0833","0,0004","7,0829","7,0837","1046,433182","102,8438","1945,7",,15/05/2035
862,GASC22,RUMO MALHA PAULISTA S/A (*),15/06/2031,"IPCA + 4,52%","7,4822","7,0849","7,238","0,099","7,1389","7,3371","1173,451781","89,7952","1050,7",,15/08/2030
863,GASC23,RUMO MALHA PAULISTA S/A (*),15/10/2033,"IPCA + 5,7283%","7,3832","7,0248","7,1593","0,0808","7,0786","7,2402","1157,635911","91,8113","1589,98",,15/05/2033
864,GASC25,RUMO MALHA PAULISTA S/A (*) (**),15/03/2039,"IPCA + 5,9284%","7,0696","6,7515","6,8677","0,1151","6,7526","6,983","989,876955","92,4568","2218,55",5.0,15/08/2040
865,GASC26,RUMO MALHA PAULISTA S/A (*),15/06/2039,"IPCA + 6,5318%","7,0769","6,7415","6,8663","0,105","6,7613","6,9713","1048,247569","97,326","2170,69",,15/08/2040
866,GASC27,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%","7,1835","6,8965","6,9905","0,0875","6,9031","7,0781","989,254714","93,363","1940,52",,15/05/2035
867,GASC28,RUMO MALHA PAULISTA S/A (*),15/03/2040,"IPCA + 7,528%","6,9921","6,7616","6,8908","0,1118","6,779","7,0027","1071,894434","105,3449","2224,33",15.0,15/08/2040
868,GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2031,"IPCA + 5,1216%",--,--,"7,1758","0,2171","6,9586","7,393","1157,540409","91,994","1081,91",,15/08/2030
869,GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2036,"IPCA + 5,2164%",--,"6,6519","6,8374","0,1841","6,6533","7,0216","1118,508168","88,8834","1922,7",,15/05/2035
870,GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/12/2025,"IPCA + 7,357%","9,494","9,0092","9,0924","0,5748","8,5177","9,6673","576,478994","99,6316",58,,
871,GRRB24,AGUAS GUARIROBA S/A (*) (**),15/07/2029,"IPCA + 4,4%",--,--,"9,8945","0,0388","9,8558","9,9334","12454,908022","87,7874","635,76",,15/08/2028
872,GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2032,"IPCA + 6,5163%","7,3446","7,0627","7,2673","0,1282","7,1391","7,3955","1135,382217","96,7826","1170,13",,15/08/2030
873,GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2037,"IPCA + 6,8516%","7,8704","7,3481","7,6363","0,0521","7,5842","7,6885","1116,157213","95,0347","1743,13",,15/05/2035
874,HARG11,HOLDING DO ARAGUAIA S.A. (*),15/10/2036,"IPCA + 6,6647%","7,6526","7,3465","7,4489","0,0803","7,3687","7,5293","1157,195512","96,1549","1337,36",50.0,15/08/2032
875,HBSA11,HIDROVIAS DO BRASIL S.A. (*),15/10/2028,"IPCA + 6,0029%",--,--,"7,804","0,1037","7,7003","7,9078","1192,844748","95,466","692,82",,15/08/2028
876,HBSA21,HIDROVIAS DO BRASIL S.A. (*),15/10/2031,"IPCA + 6,0444%","7,9762","7,707","7,8633","0,1067","7,7566","7,9701","1162,237741","93,0005","1069,75",,15/08/2030
877,HGLB23,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*),15/10/2034,"IPCA + 9,1196%","9,4152","9,1163","9,2469","0,1534","9,0935","9,4004","1079,235778","99,4411","1210,38",5.0,15/08/2030
878,HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),15/06/2038,"IPCA + 8,2561%","7,9572","7,6755","7,8026","0,0692","7,7333","7,8719","1290,980038","102,2211","1325,26",,15/08/2032
879,HZTC14,ORIZON MEIO AMBIENTE S.A. (*),15/11/2035,"IPCA + 6,7592%","7,9276","7,3752","7,7106","0,0957","7,6149","7,8064","1129,323959","96,2208","1084,98",,15/08/2030
880,IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),15/11/2040,"IPCA + 5,9%",--,--,"7,3563","0,2718","7,0845","7,6281","1183,598808","91,6539","1576,62",,15/05/2033
881,IGSN15,IGUA SANEAMENTO S.A,15/07/2034,"IPCA + 6,1%","9,2524","8,8635","9,1536","0,068","9,0856","9,2217","1086,555129","88,7513","1036,35",,15/08/2030
882,IRJS14,IGUA RIO DE JANEIRO S.A. (*),15/05/2043,"IPCA + 8,2%","9,1097","8,7523","8,8312","0,1573","8,674","8,9886","1258,457575","95,7687","1854,85",,15/05/2035
883,IRJS15,IGUA RIO DE JANEIRO S.A. (*),15/02/2044,"IPCA + 7,1303%","8,9477","8,5962","8,7487","0,1798","8,5689","8,9285","1050,767299","88,7575","1967,42",35.0,15/05/2035
884,ISAEA8,ISA ENERGIA BRASIL S.A. (*),15/06/2033,"IPCA + 7,4118%","6,9705","6,6685","6,8199","0,0685","6,7514","6,8884","1085,681085","103,1052","1398,61",,15/08/2032
885,ISAEA9,ISA ENERGIA BRASIL S.A. (*),15/06/2035,"IPCA + 6,7%","6,7291","6,4485","6,5857","0,0491","6,5365","6,6349","1029,442733","101,041",2435,,15/08/2040
886,ISAEB8,ISA ENERGIA BRASIL S.A. (*),15/03/2033,"IPCA + 7,4118%","6,9795","6,7102","6,8526","0,0898","6,7628","6,9425","1047,996781","102,9441","1403,87",,15/08/2032
887,ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/11/2036,"IPCA + 6,2878%","7,5008","7,1774","7,3507","0,0908","7,2599","7,4416","1394,799955","94,5426","1408,56",,15/08/2032
888,ITPO15,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/05/2040,"IPCA + 7,4%","7,3843","7,0671","7,206","0,1375","7,0686","7,3436","1042,059455","101,1468","1592,7",10.0,15/05/2033
889,IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),15/05/2038,"IPCA + 6,8672%","7,6585","7,3832","7,5492","0,033","7,5162","7,5823","1042,232507","96,0636","1580,24",35.0,15/05/2033
890,JALL11,JALLES MACHADO S.A.,15/12/2028,"IPCA + 5,5923%","7,8302","7,5489","7,7259","0,1032","7,6227","7,8293","1150,487842","94,2996","738,03",,15/08/2028
891,JALL13,JALLES MACHADO S.A.,15/09/2032,"IPCA + 6,4876%","7,8391","7,3543","7,6045","0,1135","7,491","7,7181","1095,745929","95,2842","1162,73",,15/08/2030
892,JALL14,JALLES MACHADO S.A. (*),15/10/2030,"IPCA + 7,1163%",--,--,"7,6962","0,0706","7,6257","7,7669","1101,501176","97,7648","1053,52",,15/08/2030
893,JALL15,JALLES MACHADO S.A. (*),15/05/2034,"IPCA + 6,6074%","7,8535","7,5879","7,6968","0,0672","7,6295","7,7641","1022,408125","94,153","1485,01",,15/05/2033
894,JALL21,JALLES MACHADO S.A.,15/12/2031,"IPCA + 5,8041%",--,--,"7,6522","0,033","7,6192","7,6853","1130,020137","92,5704","1117,97",,15/08/2030
895,JALL24,JALLES MACHADO S.A. (*),17/10/2033,"IPCA + 7,234%","7,7323","7,5728","7,6526","0,0982","7,5545","7,7509","1103,545536","97,8989","1370,69",,15/08/2032
896,JSMLB5,SIMPAR S.A. (*),15/09/2031,"IPCA + 7,9677%",--,--,"13,113","0,1632","12,9498","13,2764","1042,537314","82,5737","1022,4",,15/08/2030
897,JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),15/07/2033,"IPCA + 4,5%","7,2334","6,9429","7,0757","0,1201","6,9556","7,196","957,702025","91,2268","935,02",,15/05/2029
898,JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),15/12/2044,"IPCA + 4,8295%",--,--,"7,0787","0,4274","6,6514","7,5062","1348,856819","85,1556","1828,14",,15/05/2035
899,KLBNA5,KLABIN S/A (*),15/08/2039,"IPCA + 6,05%","7,0389","6,5395","6,7781","0,0866","6,6915","6,8648","996,24998","94,0263","2251,4",45.0,15/08/2040
900,LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,15/09/2031,"IPCA + 6,5119%","9,3297","8,8601","9,116","0,0848","9,0312","9,2008","1124,227453","90,2101","1068,3",,15/08/2030
901,LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),15/04/2029,"IPCA + 7,2101%","9,2938","8,8146","9,0703","0,0798","8,9906","9,1502","1128,989404","94,8412","773,87",,15/05/2029
902,LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%","8,4348","7,9809","8,0661","0,2363","7,8298","8,3026","901,412239","98,9026","405,41",,15/05/2027
903,LIGH1B,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"70,746008","64,42",N/D,,
904,LIGH2B,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"38,689206","35,25",N/D,,
905,LIGHA5,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,N/D,N/D,N/D,,
906,LIGHB4,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"70,522019","64,216",N/D,,
907,LIGHB6,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"70,746008","64,42",N/D,,
908,LIGHB7,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"70,652716","64,3351",N/D,,
909,LIGHC3,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,"70,446831","64,1476",N/D,,
910,LIGHC4,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"38,689206","35,25",N/D,,
911,LIGHC6,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"38,689206","35,25",N/D,,
912,LIGHC7,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"41,007293","37,362",N/D,,
913,LIGHD2,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2032,IPCA + 5%,--,--,--,--,--,--,N/D,N/D,N/D,,
914,LIGHD3,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"41,007293","37,362",N/D,,
915,LIGHE2,LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**),13/11/2037,IPCA + 3%,--,--,--,--,--,--,"40,987564","37,3441",N/D,,
916,LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%","9,4676","8,9693","9,1994","0,0645","9,1349","9,264","1115,406204","85,9542","1090,2",35.0,15/08/2030
917,LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%","7,5707","7,2011","7,4064","0,0873","7,3191","7,4939","1143,510483","89,1242","1289,92",10.0,15/08/2032
918,MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%",--,--,"9,1682","0,0921","9,0761","9,2604","1162,596563","86,6709","1784,45",,15/05/2035
919,MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%","7,462","7,2054","7,3825","0,1364","7,2461","7,5189","1168,496005","84,786","1449,15",,15/08/2032
920,MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,"12,4411","0,7542","11,6869","13,1954","1025,942434","88,0824","797,95",,15/05/2029
921,MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,--,"13,4072","0,551","12,8562","13,9583","1006,111034","80,5792","1026,36",,15/08/2030
922,MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%","7,0916","6,8062","6,9559","0,0553","6,9006","7,0113","1050,59036","95,8212","1599,83",,15/05/2033
923,MRSAA2,MRS LOGÍSTICA S/A (*),15/09/2034,"IPCA + 6,5251%","7,0886","6,7446","6,89","0,0831","6,807","6,9732","1027,21435","97,665","1737,57",,15/05/2035
924,MRSAA3,MRS LOGÍSTICA S/A (*),15/07/2032,"IPCA + 7,2638%","7,1248","6,8135","6,9986","0,1053","6,8933","7,1039","1030,936568","101,3492","1365,62",,15/08/2032
925,MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%","7,064","6,752","6,8935","0,076","6,8175","6,9696","1057,937298","96,4891","1741,71",,15/05/2035
926,MRSAB2,MRS LOGÍSTICA S/A (*),15/09/2036,"IPCA + 6,5514%","7,1144","6,7541","6,9052","0,1135","6,7917","7,0188","1026,163985","97,5646","1869,71",,15/05/2035
927,MRSAB3,MRS LOGÍSTICA S/A (*),15/07/2040,"IPCA + 6,8437%","6,9883","6,6494","6,8105","0,1011","6,7095","6,9117","1019,281386","100,2814","2279,57",45.0,15/08/2040
928,MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%","6,8686","6,5696","6,7325","0,0973","6,6352","6,8299","1072,053013","97,7742","2131,63",,15/08/2040
929,MRSAC2,MRS LOGÍSTICA S/A (*),15/09/2039,"IPCA + 6,5796%","6,939","6,5975","6,7871","0,0893","6,6979","6,8765","1033,753286","98,2855","2235,61",,15/08/2040
930,MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%","7,8713","7,4823","7,6795","0,0729","7,6065","7,7525","881,975949","93,7897","623,02",,15/08/2028
931,MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%","8,8092","8,4749","8,6407","0,0775","8,5632","8,7183","1013,514157","95,3937","804,58",,15/05/2029
932,MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%","7,3731","6,8845","7,0689","0,1517","6,9172","7,2207","1097,38317","93,8419","1703,86",35.0,15/05/2035
933,MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%","7,2451","6,8308","6,9641","0,1296","6,8345","7,0939","1074,700461","94,2407","2157,67",35.0,15/08/2040
934,MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%","7,1541","6,4807","6,7878","0,2475","6,5403","7,0354","1281,59045","100,8509","767,61",,15/05/2029
935,MVLV16,MOVIDA PARTICIPACOES S/A (*),15/06/2028,"IPCA + 7,1702%",--,--,"12,1324","0,2013","11,9311","12,3337","1553,257805","88,4551",683,,15/08/2028
936,NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%","7,4705","7,0877","7,2042","0,1234","7,0808","7,3278","1318,090073","92,669","643,73",35.0,15/08/2028
937,NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%","7,2428","6,9487","7,1027","0,0943","7,0084","7,1971","934,752297","90,3264","922,39",,15/05/2029
938,NMCH11,NEOENERGIA MORRO DO CHAPEU TRANSMISSAO E ENERGIA S.A. (*),15/12/2038,"IPCA + 6,5599%","7,5011","7,0373","7,2291","0,1405","7,0887","7,3697","1060,715681","96,4424","1449,02",,15/08/2032
939,NNAE12,SPE NOVO NORTE AEROPORTOS S.A. (*),15/12/2040,"IPCA + 9,5%","8,6848","8,4593","8,4969","0,1654","8,3315","8,6624","1286,292493","105,7206","1541,08",45.0,15/05/2033
940,NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%","9,4538","9,1919","9,3793","0,186","9,1933","9,5654","291,509889","98,5422","179,55",,15/08/2026
941,NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%","9,4792","9,2107","9,3902","0,1773","9,2128","9,5676","346,135412","98,5352","179,55",,15/08/2026
942,NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%","11,9701","11,5489","11,8361","0,1389","11,6972","11,9751","1116,294875","91,1663","546,02",35.0,15/08/2028
943,ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%","10,2554","9,543","9,8413","0,2953","9,546","10,1367","20692,463303","99,8159",16,,
944,ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%",--,--,"7,9618","0,1069","7,8549","8,0688","858,240783","97,0968","680,13",,15/08/2028
945,OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%","8,0993","7,8296","7,9306","0,1001","7,8305","8,0308","1247,439256","91,0067","706,19",35.0,15/08/2028
946,OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%","8,0245","7,8019","7,9229","0,0487","7,8741","7,9717","1246,378915","90,9293","714,4",,15/08/2028
947,OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%","10,4869","10,1076","10,387","0,0735","10,3134","10,4606","838,052446","97,2244",160,,15/08/2026
948,OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,"8,6704","8,2103","8,4223","0,1471","8,2751","8,5695","1363,888092","95,1344","391,58",35.0,15/05/2027
949,OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%","8,3532","8,0481","8,2382","0,2808","7,9575","8,5191","794,200647","97,9002","508,1",,15/05/2027
950,ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%","10,1718","9,7193","9,9285","0,1722","9,7563","10,1008","1028,764623","92,5799","1372,59",,15/08/2032
951,ORIG12,ORIGEM ENERGIA S.A,15/12/2035,"IPCA + 10,0361%","10,2698","9,8989","10,0807","0,064","10,0166","10,1448","1009,166571","99,7831","1350,12",35.0,15/08/2032
952,PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%","8,2072","7,9256","8,0036","0,4422","7,5614","8,4459","967,241182","96,1308","357,72",,15/05/2027
953,PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%","7,1629","6,7421","6,9153","0,2214","6,6939","7,1368","1079,00844","96,1735","1414,99",,15/08/2032
954,PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%","7,162","6,7865","6,9368","0,0928","6,8441","7,0297","1068,424378","95,2309","1714,49",,15/05/2035
955,PALFB6,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/02/2035,"IPCA + 7,7082%","7,0721","6,7525","6,9788","0,1438","6,835","7,1227","1076,683872","104,3776","1595,54",,15/05/2033
956,PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%",--,--,"8,3009","0,2436","8,0573","8,5446","698,520213","95,398","573,13",,15/08/2028
957,PAXA12,PAX INVESTIMENTOS EM AEROPORTOS S.A (*),15/02/2040,"IPCA + 9,5844%","8,6948","8,3955","8,55","0,0706","8,4794","8,6206","1150,864384","107,0398","1824,84",,15/05/2035
958,PEJA11,PRIO FORTE S.A (*),15/08/2032,"IPCA + 7,41%","7,5394","7,1519","7,284","0,1741","7,1099","7,4582","1159,095879","100,4368","936,26",,15/05/2029
959,PEJA22,PRIO FORTE S.A (*),15/02/2034,"IPCA + 6,4662%","7,5245","7,2144","7,3282","0,173","7,1553","7,5013","1031,216555","95,3453","1483,99",,15/05/2033
960,PEJA23,PRIO FORTE S.A (*),15/04/2034,"IPCA + 6,5102%","7,5279","7,1724","7,3954","0,1179","7,2775","7,5134","1045,93968","95,2534","1473,91",35.0,15/05/2033
961,PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%","8,8222","8,3807","8,6997","0,4724","8,2272","9,1722","1425,919786","98,6377",79,,
962,PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%","7,0779","6,735","6,8891","0,1157","6,7734","7,0049","1250,605558","89,0526","932,61",,15/05/2029
963,PETR18,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),15/06/2035,"IPCA + 6,3874%","6,7256","6,4094","6,562","0,047","6,515","6,6091","1008,313852","98,8159","1828,31",,15/05/2035
964,PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%","7,0576","6,7384","6,9055","0,0868","6,8187","6,9924","1337,342402","92,4799","772,62",45.0,15/05/2029
965,PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%","6,7516","6,4419","6,625","0,1119","6,513","6,737","1155,078613","82,2447","1881,43",,15/05/2035
966,PETR28,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),15/06/2040,"IPCA + 6,6556%","6,5626","6,2343","6,4012","0,0324","6,3688","6,4336","1043,454932","102,1954","2298,75",,15/08/2040
967,PETR38,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),15/06/2045,"IPCA + 6,8431%","6,6663","6,2957","6,4331","0,1758","6,2573","6,609","1064,716153","104,232","2738,39",35.0,15/05/2045
968,PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%","7,8751","7,4836","7,6798","0,0869","7,5929","7,7667","1181,305827","94,3982","843,39",10.0,15/05/2029
969,POTE11,POTENGI HOLDINGS S.A. (*),15/12/2041,"IPCA + 7,3706%","7,6015","7,1718","7,4297","0,0958","7,334","7,5256","1086,01011","99,6412","1644,77",,15/05/2033
970,POTE12,POTENGI HOLDINGS S.A. (*),15/10/2042,"IPCA + 7,0416%",--,--,"7,4977","0,0896","7,4081","7,5875","97,911381","97,5306","1468,86",,15/08/2032
971,PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%",--,--,"7,6023","0,2887","7,3136","7,8911","776,34296","93,9028","529,03",,15/05/2027
972,PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%","7,6976","7,5086","7,6642","0,2151","7,4492","7,8794","986,369027","92,6785","1061,85",,15/08/2030
973,PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%","8,1504","7,8209","8,0225","0,1687","7,8538","8,1913","988,727556","89,085","797,31",,15/05/2029
974,PRSS11,PAX INVESTIMENTOS EM AEROPORTOS S.A (*),15/02/2040,"IPCA + 8,6141%","8,0485","7,7465","7,8826","0,0422","7,8404","7,9249","1124,679805","105,1151","1872,69",,15/05/2035
975,PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%","8,086","7,9356","8,0089","0,1746","7,8343","8,1836","481,394425","98,4942","371,3",,15/05/2027
976,PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%","7,4544","7,2547","7,4307","0,2413","7,1894","7,6721","1116,272487","86,2945","2196,28",,15/08/2040
977,QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%","8,225","7,8327","8,0741","0,1307","7,9434","8,2049","1152,016537","99,284","966,92",,15/08/2030
978,RAIZ13,RAIZEN S.A. (*),15/09/2034,"IPCA + 6,4879%","8,3822","7,9762","8,1758","0,0819","8,0939","8,2578","943,499914","89,7627","1714,02",45.0,15/05/2035
979,RAIZ23,RAIZEN S.A. (*),15/09/2039,"IPCA + 6,4794%","8,1296","7,7349","7,9344","0,0801","7,8543","8,0146","932,5404","88,7202","2187,2",,15/08/2040
980,RALM11,RIALMA TRANSMISSORA DE ENERGIA V S/A (*),15/12/2048,"IPCA + 7,8293%","8,0486","7,7555","7,8901","0,0498","7,8403","7,9401","1111,571826","99,4698","2374,44",35.0,15/08/2040
981,RALM21,RIALMA TRANSMISSORA DE ENERGIA V S/A (*),15/12/2048,"IPCA + 7,8293%","8,0378","7,7716","7,9047","0,0292","7,8755","7,934","1037,097283","99,3431","2373,41",,15/08/2040
982,RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%","7,4398","7,2186","7,3564","0,0555","7,3009","7,4121","1190,874796","99,0354","1416,11",,15/08/2032
983,RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%","6,9141","6,6337","6,8409","0,1997","6,6413","7,0407","1059,648216","96,7787","983,26",,15/08/2030
984,RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%","7,3882","7,0076","7,2962","0,0771","7,2191","7,3735","1182,879561","98,8816","1191,53",,15/08/2030
985,RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%","8,1777","7,6097","7,9061","0,1116","7,7945","8,0178","1066,257494","97,9305","974,25",,15/08/2030
