,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
594,ASER12,AGUAS DO SERTAO S.A. (*),15/12/2043,"IPCA + 8,4051%","11,286","10,6353","10,9979","0,1132","10,8847","11,1112","983,61398","83,4709","1851,34",,15/05/2035
595,ASSR21,ASSURUA 5 ENERGIA S.A (*),15/06/2041,"IPCA + 7,1071%","7,9123","7,6077","7,7534","0,0674","7,686","7,8208","913,413853","95,9972","1693,86",5.0,15/05/2035
596,ATHT11,ATHON GERACAO DISTRIBUIDA III S.A. (*),15/09/2041,"IPCA + 7,3293%","8,3558","8,0351","8,1753","0,1247","8,0506","8,3001","0,958337","95,2581","1540,03",,15/05/2033
597,ATII12,ATHON GERACAO DISTRIBUIDA II S.A. (*),15/09/2041,"IPCA + 7,3293%","8,3558","8,0349","8,1666","0,1301","8,0365","8,2968","0,95881","95,3051","1540,39",,15/05/2033
598,AURE12,AUREN ENERGIA S.A. (*),15/04/2034,"IPCA + 6,298%","7,3367","7,0489","7,1786","0,0867","7,0919","7,2654","1040,631203","95,2243","1488,12",,15/05/2033
599,AURP12,AUREN PARTICIPACOES S.A. (*),15/04/2035,"IPCA + 7,4515%","7,3126","6,988","7,1467","0,0286","7,118","7,1754","1061,600156","101,8038","1589,13",,15/05/2033
600,AURP13,AUREN PARTICIPACOES S.A. (*),15/07/2037,"IPCA + 6,9164%","7,1722","6,9277","7,0117","0,0623","6,9494","7,0741","1000,352786","99,3144","1944,22",50.0,15/05/2035
601,BARU11,BARUERI ENERGIA RENOVAVEL S.A. (*),15/03/2043,"IPCA + 7,7959%","8,035","7,7156","7,8211","0,067","7,7541","7,8882","1143,244319","99,805","2103,52",35.0,15/05/2035
602,BCPSA5,CLARO S/A,15/03/2029,"IPCA + 5,7687%",--,--,"7,4921","0,0521","7,44","7,5444","1015,284836","94,9906","800,19",,15/05/2029
603,BHSA11,BARREIRAS HOLDING S.A. (*),15/03/2044,"IPCA + 6,8413%","7,3352","7,0888","7,1884","0,0502","7,1381","7,2387","1033,93006","97,4396","2002,82",35.0,15/05/2035
604,BLMN12,BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.,15/12/2031,"IPCA + 7,1358%","7,9123","7,639","7,7655","0,1081","7,6574","7,8737","1144,012148","98,4962","649,3",,15/08/2028
605,BRFS31,BRF S/A,30/04/2026,"IPCA + 5,5%","11,1776","10,166","10,6963","0,0518","10,6445","10,7482",N/D,N/D,N/D,,15/08/2026
606,BRKP28,BRK AMBIENTAL PARTICIPACOES S/A (*),15/09/2034,"IPCA + 5,5365%","8,603","8,3319","8,4779","0,073","8,4048","8,551","1158,254455","84,9369","1479,7",10.0,15/05/2033
607,BRST11,BRISANET SERVICOS DE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,7694%","8,9773","8,4858","8,8173","0,4717","8,3456","9,2891","885,709877","96,0555","355,22",,15/05/2027
608,BTEL23,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2032,"IPCA + 8,27%","8,4184","7,9877","8,1634","0,0967","8,0668","8,2602","1041,429497","100,4683","1195,81",35.0,15/08/2030
609,BTEL33,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2035,"IPCA + 8,45%","8,4341","8,0222","8,2024","0,0672","8,1352","8,2698","1051,74362","101,4032","1538,89",,15/05/2033
610,CAEC12,COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE (*),15/06/2036,"IPCA + 8,1891%","7,4062","7,1599","7,2747","0,0814","7,1933","7,3563","1143,017515","105,9467","1727,35",15.0,15/05/2035
611,CAJS11,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A,15/11/2040,"IPCA + 5,4%","7,7389","7,4444","7,585","0,0587","7,5263","7,6438","1084,067819","87,577","1580,26",,15/05/2033
612,CAJS12,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A (*),15/09/2037,"IPCA + 6,85%","7,7537","7,5077","7,6266","0,0978","7,5288","7,7245","986,710835","96,5429","1214,57",,15/08/2030
613,CART13,CONCESSIONÁRIA AUTO RAPOSO TAVARES S/A (*),15/12/2035,"IPCA + 6,8138%","7,5973","7,2943","7,4175","0,0688","7,3487","7,4864","11771,758527","97,5086","1122,89",50.0,15/08/2030
614,CASN23,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),16/11/2033,"IPCA + 10,3294%","9,0113","8,6443","8,8393","0,1075","8,7318","8,947","1180,123979","104,7184","863,15",,15/05/2029
615,CASN24,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2032,"IPCA + 9,9878%","8,9874","8,6599","8,8293","0,1104","8,7189","8,9397","1092,698915","103,8786","909,7",,15/05/2029
616,CASN34,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2037,"IPCA + 10,6573%","8,9721","8,6388","8,817","0,0528","8,7643","8,8699","1143,676864","108,4503","1238,5",,15/08/2030
617,CBAN12,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,IPCA + 5%,"7,7273","7,3541","7,5409","0,0731","7,4678","7,6141","1374,368428","89,048","1206,07",,15/08/2030
618,CBAN32,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,7285","7,3552","7,5433","0,0766","7,4666","7,62","1393,680878","89,9088","1201,63",,15/08/2030
619,CBAN52,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,7285","7,3552","7,5433","0,0766","7,4666","7,62","1393,680878","89,9088","1201,63",,15/08/2030
620,CBAN72,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,7224","7,484","7,6043","0,0624","7,5419","7,6668","1389,918783","89,6661","1200,85",,15/08/2030
621,CCLS11,CICLUS AMBIENTAL DO BRASIL S.A. (*),15/01/2031,"IPCA + 6,6739%","8,4015","8,1109","8,2408","0,0861","8,1547","8,327","1158,36821","93,6783","1124,43",,15/08/2030
622,CCPV11,CONCESSIONARIA DE RODOVIAS PRVIAS S.A. (*),15/02/2030,"IPCA + 7,6%","7,1222","6,853","6,9827","0,1169","6,8658","7,0997","1091,98451","102,4476","1059,29",,15/08/2030
623,CCROA5,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/11/2033,"IPCA + 4,8791%","7,327","6,9502","7,141","0,0987","7,0423","7,2397","950,999044","88,969","1358,94",,15/08/2032
624,CCROB4,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*) (**),15/12/2028,"IPCA + 4,25%","7,9315","7,6444","7,7944","0,0226","7,7718","7,8171","1022,285631","94,7163","404,07",,15/05/2027
625,CCROB6,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/01/2036,"IPCA + 6,437%","7,1915","6,8855","7,0742","0,0489","7,0253","7,1232","1162,78408","96,455","1516,81",5.0,15/05/2033
626,CDES11,VPORTS AUTORIDADE PORTUARIA S/A (*),15/12/2038,"IPCA + 8,0361%","7,3568","7,0569","7,1984","0,0704","7,128","7,2688","1117,113302","105,4917","1745,57",10.0,15/05/2035
627,CEAD11,CEA II CENTRAIS EOLICAS ASSURUA II SPE S/A,15/06/2030,"IPCA + 6,6605%","8,1824","7,9443","8,1288","0,1222","8,0066","8,251","860,226447","97,0362","550,93",,15/08/2028
628,CEAP12,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*) (**),15/07/2030,"IPCA + 6,5%","7,5283","7,1862","7,3438","0,0465","7,2974","7,3904","1080,142287","97,0778","945,63",,15/08/2030
629,CEAP14,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2033,"IPCA + 6,75%","7,4881","7,2141","7,336","0,0382","7,2979","7,3743","1070,731663","96,9236","1434,52",,15/08/2032
630,CEAP17,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2036,"IPCA + 7,9091%","7,2693","7,0443","7,0896","0,0929","6,9967","7,1825","1114,643438","105,3733","1741,39",45.0,15/05/2035
631,CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%","7,2264","6,9869","7,0829","0,1049","6,978","7,1878","1072,442369","97,0267","972,77",,15/08/2030
632,CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%","7,2403","6,9696","7,0855","0,1073","6,9782","7,1928","1052,628115","94,8361","1438,9",35.0,15/08/2032
633,CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%","7,2284","6,9861","7,1007","0,0815","7,0191","7,1823","1192,268199","94,9575","1082,11",,15/08/2030
634,CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%","7,2242","6,9112","7,0726","0,1089","6,9637","7,1816","1149,763714","96,6251","1160,28",,15/08/2030
635,CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%","7,4888","7,1384","7,2777","0,0691","7,2086","7,3469","1153,348986","99,5658","918,93",35.0,15/05/2029
636,CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%","7,5297","7,1876","7,3239","0,0458","7,2781","7,3698","1080,77064","97,1453","945,69",,15/08/2030
637,CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%","7,3202","7,122","7,2056","0,064","7,1416","7,2697","1038,335875","95,9674","1708,58",,15/05/2035
638,CEED17,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/09/2036,"IPCA + 6,6493%","7,2849","7,0517","7,155","0,0735","7,0814","7,2286","1015,062004","96,6813","1791,95",,15/05/2035
639,CEED19,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/06/2037,"IPCA + 7,0606%","7,3679","7,0761","7,22","0,0573","7,1627","7,2774","1008,103964","98,9176","1841,03",5.0,15/05/2035
640,CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%","7,4951","7,1538","7,3161","0,0914","7,2247","7,4076","1193,699677","94,6625","782,54",,15/05/2029
641,CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%","7,3153","6,9226","7,1092","0,1122","6,9971","7,2215","1051,299014","94,7163","1438,6",,15/08/2032
642,CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%","7,2265","6,9135","7,0733","0,1098","6,9635","7,1832","1196,460884","95,2711","1081,13",,15/08/2030
643,CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%","7,2252","6,9789","7,0981","0,0818","7,0163","7,18","1148,503891","96,5192","1160,09",,15/08/2030
644,CERT11,CONCESSIONARIA ECOVIAS RAPOSO-CASTELO S.A (*),15/03/2029,"IPCA + 8,1773%","7,573","7,3392","7,4429","0,0918","7,3511","7,5348","1092,228668","102,3824",871,15.0,15/05/2029
645,CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%","7,4371","7,1519","7,2704","0,0412","7,2292","7,3117","1105,306691","100,8099","976,19",,15/08/2030
646,CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%","7,5988","7,1997","7,398","0,0739","7,3241","7,472","1239,683837","90,0725","895,78",,15/05/2029
647,CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%","7,2665","6,9948","7,1054","0,0894","7,0159","7,1949","1038,276009","94,8878","1494,24",,15/05/2033
648,CGASA1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2034,"IPCA + 6,3763%","7,1742","6,9506","7,0185","0,0393","6,9792","7,058","1023,662875","96,0039","1701,25",,15/05/2035
649,CGASA2,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/12/2036,"IPCA + 7,1728%","7,1733","6,8447","6,9975","0,0433","6,9541","7,0409","1069,140973","101,2821","1964,29",,15/05/2035
650,CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%","6,8799","6,6487","6,7753","0,0563","6,719","6,8317","1038,263147","97,3605","2204,2",,15/08/2040
651,CGEE13,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),14/12/2041,"IPCA + 8,7219%","9,595","9,2636","9,4567","0,0979","9,3588","9,5547","998,34252","95,7294","1617,45",5.0,15/05/2033
652,CGEE23,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),15/12/2041,"IPCA + 8,7219%","9,5012","9,1333","9,3239","0,0418","9,2821","9,3658","1006,165415","96,4795","1622,98",10.0,15/05/2033
653,CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%","7,7744","7,4158","7,6224","0,1017","7,5207","7,7242","1004,436733","93,3347","778,48",,15/05/2029
654,CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%","7,5135","7,1485","7,3241","0,0585","7,2655","7,3827","1127,995387","99,203","964,18",,15/08/2030
655,CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%","7,306","7,095","7,1777","0,0702","7,1075","7,2479","1035,820234","95,6971","1712,46",35.0,15/05/2035
656,CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%","7,476","7,1754","7,3267","0,0425","7,2843","7,3693","1083,589044","96,5401","1067,71",,15/08/2030
657,CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%","7,2715","7,0167","7,1316","0,0724","7,0593","7,2041","1016,427382","96,8315","1792,5",,15/05/2035
658,CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%","7,4027","7,1398","7,2701","0,0416","7,2285","7,3118","1084,271396","96,5084","1614,37",,15/05/2033
659,CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%","7,0648","6,8407","6,9628","0,0436","6,9192","7,0065","1067,227395","99,135","1194,23",10.0,15/08/2030
660,CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%","8,3845","8,2117","8,2898","0,033","8,2569","8,3229","1180,58682","99,5137","1102,15",10.0,15/08/2030
661,CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%","8,5641","8,1784","8,3512","0,1013","8,2499","8,4526","1214,503768","95,5232","427,54",,15/05/2027
662,CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%","7,7855","7,3908","7,5645","0,11","7,4545","7,6746","1076,969811","96,5843","902,29",,15/05/2029
663,CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%","7,5934","7,2672","7,4367","0,0944","7,3423","7,5312","1039,128059","97,3721","1484,98",5.0,15/05/2033
664,CLIS13,CLI SUL S/A (*),15/08/2035,"IPCA + 8,5536%",--,--,"7,6397","0,0586","7,5811","7,6984","1082,962763","104,7845","1401,12",5.0,15/08/2032
665,CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%",--,--,"8,8453","0,2076","8,6377","9,0531","638,222726","99,9065","231,47",,15/08/2026
666,CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%","7,8284","7,5734","7,6827","0,0467","7,636","7,7295","1055,257261","97,4839","1585,98",35.0,15/05/2033
667,CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%","9,074","8,6855","8,9632","0,0774","8,8858","9,0407","687,340982","96,7824","180,48",,15/08/2026
668,CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%","7,6057","7,2407","7,4602","0,0835","7,3767","7,5438","1115,800158","96,3689","733,32",,15/08/2028
669,CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%","7,2623","7,0299","7,1017","0,0603","7,0413","7,1621","1018,840441","94,7859","1500,87",35.0,15/05/2033
670,CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%","7,1569","6,8866","7,0085","0,0707","6,9378","7,0794","1018,773278","96,9342","1935,37",5.0,15/05/2035
671,CMGDB2,CEMIG DISTRIBUIÇÃO S/A (*),15/03/2040,"IPCA + 7,5467%","7,0602","6,6739","6,8674","0,0555","6,8118","6,923","1076,114332","105,7135","2227,47",15.0,15/08/2040
672,CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%","8,4386","8,1395","8,3482","0,1042","8,2439","8,4525","1081,819609","84,9196","1255,96",,15/08/2032
673,CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%","8,4984","8,1908","8,3765","0,0791","8,2974","8,4557","1072,629414","92,7019","1365,45",,15/08/2032
674,CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,--,"8,2522","0,0966","8,1557","8,3489","1020,989781","80,1244","1806,78",,15/05/2035
675,CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%","8,3661","8,0922","8,2079","0,1154","8,0925","8,3235","1068,310579","92,2985","1886,88",,15/05/2035
676,CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%","7,4255","7,1229","7,3042","0,0629","7,2413","7,3672","1173,302256","101,0842","912,21",,15/05/2029
677,CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,"8,4731","8,1862","8,38","0,2425","8,1376","8,6226","1193,789963","89,382","1248,09",10.0,15/08/2032
678,COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%","7,9472","7,6265","7,7673","0,0552","7,7121","7,8226","1093,49268","93,4133","1176,63",,15/08/2030
679,COCEB2,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2030,"IPCA + 7,9%","7,9491","7,4606","7,7094","0,0681","7,6413","7,7776","1038,370277","100,6862","975,17",,15/08/2030
680,COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%","7,9734","7,6897","7,8288","0,0538","7,775","7,8828","1094,123826","100,4635","1425,07",,15/08/2032
681,COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%","7,9192","7,6097","7,7399","0,0614","7,6785","7,8013","1000,786206","97,1316","1508,26",35.0,15/05/2033
682,CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%","7,6785","7,3032","7,5516","0,1759","7,3757","7,7277","1165,893854","94,3074","1641,43",15.0,15/05/2033
683,CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%","11,8944","11,5498","11,7033","0,0441","11,6592","11,7474","1065,726334","92,4033","537,52",5.0,15/08/2028
684,CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%","7,1253","6,8142","6,9572","0,0961","6,8612","7,0534","1129,740271","96,57","1004,11",,15/08/2030
685,CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%","7,1168","6,7843","6,9345","0,0784","6,8561","7,013","1076,168306","96,0684","1417,75",,15/08/2032
686,CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%","7,1422","6,8459","6,9929","0,0865","6,9064","7,0795","1046,552449","95,8597","1493,29",,15/05/2033
687,CPFPA9,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/02/2035,"IPCA + 7,7082%","7,1691","6,9487","7,0349","0,0646","6,9702","7,0996","1071,359976","104,0396","1597,53",,15/05/2033
688,CPFPB0,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/05/2035,"IPCA + 6,9249%","7,0741","6,7496","6,9092","0,065","6,8442","6,9743","1030,060009","100,0954","1637,34",,15/05/2033
689,CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%","6,8926","6,5321","6,7271","0,066","6,6611","6,7932","1055,030996","96,6277","2154,96",,15/08/2040
690,CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%","7,2514","6,9445","7,0825","0,0812","7,0014","7,1638","1181,302642","94,5944","1084,59",,15/08/2030
691,CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%","7,1198","6,8392","6,9715","0,0572","6,9143","7,0289","1133,619447","99,1142","1608,25",,15/05/2033
692,CPGTC0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2037,"IPCA + 7,482%","7,0471","6,7388","6,8946","0,0598","6,8349","6,9545","1066,202626","103,7844","1715,77",,15/05/2035
693,CPIS13,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),15/09/2036,"IPCA + 6,8091%","7,3132","7,075","7,1843","0,0536","7,1307","7,2379","1024,115569","97,5418","1784,12",,15/05/2035
694,CPLD15,COPEL DISTRIBUICAO S/A,15/11/2027,"IPCA + 4,2%","9,0549","8,7631","8,8306","0,1326","8,698","8,9633","1352,710059","95,3501","272,46",,15/08/2026
695,CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%","7,2718","6,9084","7,1046","0,1563","6,9484","7,261","1173,124325","91,2074","1049,13",,15/08/2030
696,CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%","7,1198","6,8392","6,9715","0,0572","6,9143","7,0289","1039,556133","96,0079","1582,65",,15/05/2033
697,CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%","7,1726","6,8785","7,0234","0,0545","6,9689","7,078","1124,427223","96,3149","1183,16",,15/08/2030
698,CPLDC0,COPEL DISTRIBUICAO S/A (*),15/07/2037,"IPCA + 6,9543%","7,1445","6,7653","6,9592","0,084","6,8751","7,0433","1014,646073","99,9677","1779,07",45.0,15/05/2035
699,CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",--,--,--,--,--,--,"584,327503","50,625",N/D,,
700,CRCF12,CONCESSIONARIA RODOVIAS DO CAFE SPE S.A. (*),15/03/2041,"IPCA + 8,4668%","7,8356","7,5181","7,6528","0,037","7,6157","7,6899","1129,577214","106,7584","2207,89",35.0,15/08/2040
701,CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%","8,0625","7,7456","7,889","0,134","7,755","8,023","971,468475","95,126","693,36",45.0,15/08/2028
702,CRTA12,CONCESSIONARIA ROTA DO OESTE S.A. (*),15/12/2043,"IPCA + 7,7178%","8,453","8,123","8,2585","0,1801","8,0784","8,4387","1014,38249","95,8657","2107,5",,15/05/2035
703,CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%","8,0515","7,7337","7,8739","0,0764","7,7975","7,9504","1020,184243","96,3189","1823,86",,15/05/2035
704,CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%","10,3979","9,5944","10,034","0,2087","9,8253","10,2428","1070,310405","84,4988","1059,28",,15/08/2030
705,CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%","9,3146","8,9143","9,0501","0,4942","8,5559","9,5444","185,551853","98,8597",82,,
706,CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%","7,4118","7,1491","7,2775","0,1012","7,1763","7,3788","875,915892","94,0817","791,21",,15/05/2029
707,CSMGB4,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/06/2026,"IPCA + 4,3%","10,1676","9,655","9,9277","0,0765","9,8511","10,0043","346,611847","97,5221","119,93",,15/08/2026
708,CSMGB8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"IPCA + 7,1%","8,4843","8,1648","8,3213","0,0507","8,2707","8,3721","1063,883876","97,0362","666,32",,15/08/2028
709,CSMGB9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"IPCA + 7,2735%",--,--,"8,721","0,0195","8,7016","8,7406","1010,206501","94,4533",1064,,15/08/2030
710,CSMGC0,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/05/2035,"IPCA + 8,21%",--,"8,1926","8,3335","0,0967","8,2368","8,4303","1008,740654","99,4593","1196,94",,15/08/2030
711,CSNAA4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2030,"IPCA + 6,5%","8,7796","8,4787","8,6525","0,0617","8,5908","8,7143","1025,342269","92,079","1035,03",,15/08/2030
712,CSNAA5,COMPANHIA SIDERÚRGICA NACIONAL (*),15/04/2034,"IPCA + 6,83%","8,7651","8,4613","8,6482","0,0386","8,6096","8,6869","992,609753","90,685","1445,86",,15/08/2032
713,CSNAA6,COMPANHIA SIDERÚRGICA NACIONAL (*),15/11/2034,"IPCA + 7,5888%",--,--,"8,6135","0,018","8,5955","8,6315","1002,56515","93,978","1639,12",,15/05/2033
714,CSNAB4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2033,"IPCA + 6,8%","8,7432","8,5722","8,6342","0,0398","8,5944","8,6742","1015,628544","91,1588","1359,55",,15/08/2032
715,CSNAB5,COMPANHIA SIDERÚRGICA NACIONAL (*),15/04/2039,"IPCA + 6,9924%","8,688","8,3593","8,5684","0,0475","8,521","8,616","971,900508","88,7352","2021,38",,15/05/2035
716,CSNAB6,COMPANHIA SIDERÚRGICA NACIONAL (*),15/11/2039,"IPCA + 7,6952%",--,"8,3498","8,4926","0,0505","8,4421","8,5432","1004,427334","94,1197","2049,2",,15/05/2035
717,CSNAC4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2038,IPCA + 7%,"8,5958","8,3422","8,4983","0,0448","8,4534","8,5432","997,088249","89,4635","1987,26",,15/05/2035
718,CSNP12,COMPANHIA ENERGÉTICA SINOP S.A. (*) (**),15/06/2032,"IPCA + 7,9461%","8,1787","7,8665","8,0073","0,1327","7,8746","8,14","1242,295254","99,8173","812,64",,15/05/2029
